id_transacao,data_venda,ano,mes,nome_mes,ano_mes,trimestre,dia_semana,dia_mes,hora_venda,hora,faixa_horario,tipo_sorvete,sabor,quantidade,valor_total,ticket_transacao,ticket_medio,valor_unitario_estimado,cidade,estado,canal_venda,promocao,promocao_label,id_cliente,cliente_recorrente,qtd_transacoes_cliente,flag_sabor_nao_informado,flag_cidade_nao_informada,flag_outlier_valor_total,registro_valido_powerbi
16716,2025-07-08,2025,7,Julho,2025-07,T3,Terca,8,13:00,13,Tarde,Casquinha,Limão,4,34.08,34.08,8.52,8.52,Lopes,CE,Loja Física,False,Sem Promocao,CLI1685,True,6,False,False,False,True
16717,2025-04-16,2025,4,Abril,2025-04,T2,Quarta,16,19:30,19,Noite,Pote,Caramelo,5,73.2,73.2,14.64,14.64,Ramos Da Mata,DF,App,False,Sem Promocao,CLI4866,True,6,False,False,False,True
16718,2025-04-26,2025,4,Abril,2025-04,T2,Sabado,26,14:15,14,Tarde,Sundae,Menta,1,8.69,8.69,8.69,8.69,Guerra De Gomes,ES,App,False,Sem Promocao,CLI1459,True,6,False,False,False,True
16719,2025-03-10,2025,3,Marco,2025-03,T1,Segunda,10,14:30,14,Tarde,Picolé,Chocolate,1,9.99,9.99,9.99,9.99,Sousa,PB,Loja Física,False,Sem Promocao,CLI2437,True,6,False,False,False,True
16720,2025-08-05,2025,8,Agosto,2025-08,T3,Terca,5,15:15,15,Tarde,Casquinha,Cookies,1,11.15,11.15,11.15,11.15,Brito De Goiás,SE,App,True,Com Promocao,CLI2077,True,4,False,False,False,True
16721,2025-03-12,2025,3,Marco,2025-03,T1,Quarta,12,10:30,10,Manha,Picolé,Morango,1,10.81,10.81,10.81,10.81,Azevedo De Costela,MS,App,False,Sem Promocao,CLI3156,True,6,False,False,False,True
16722,2025-03-10,2025,3,Marco,2025-03,T1,Segunda,10,11:00,11,Manha,Pote,Chocolate,1,10.66,10.66,10.66,10.66,Barbosa,DF,App,False,Sem Promocao,CLI7229,True,9,False,False,False,True
16723,2025-04-19,2025,4,Abril,2025-04,T2,Sabado,19,09:00,9,Manha,Sundae,Açaí,4,29.85,29.85,7.46,7.46,Guerra Da Praia,AL,Parceiro,True,Com Promocao,CLI1537,True,5,False,False,False,True
16724,2025-08-03,2025,8,Agosto,2025-08,T3,Domingo,3,21:00,21,Noite,Milkshake,Morango,1,11.59,11.59,11.59,11.59,Nunes Alegre,SC,App,True,Com Promocao,CLI9589,True,5,False,False,False,True
16725,2025-03-07,2025,3,Marco,2025-03,T1,Sexta,7,14:15,14,Tarde,Pote,Limão,5,68.85,68.85,13.77,13.77,Pires Das Flores,AC,Loja Física,False,Sem Promocao,CLI9722,True,6,False,False,False,True
16726,2025-04-21,2025,4,Abril,2025-04,T2,Segunda,21,22:15,22,Noite,Sundae,Baunilha,4,38.36,38.36,9.59,9.59,Porto,AM,Parceiro,False,Sem Promocao,CLI6056,True,10,False,False,False,True
16727,2025-06-21,2025,6,Junho,2025-06,T2,Sabado,21,11:00,11,Manha,Pote,Chocolate,5,63.15,63.15,12.63,12.63,Cavalcante,RR,Parceiro,False,Sem Promocao,CLI2061,True,7,False,False,False,True
16728,2025-08-07,2025,8,Agosto,2025-08,T3,Quinta,7,17:00,17,Tarde,Milkshake,Menta,3,14.15,14.15,4.72,4.72,Campinas,PI,Loja Física,True,Com Promocao,CLI5528,True,2,False,False,False,True
16729,2025-03-31,2025,3,Marco,2025-03,T1,Segunda,31,19:00,19,Noite,Picolé,Caramelo,3,33.63,33.63,11.21,11.21,Silveira,RO,Loja Física,False,Sem Promocao,CLI8902,True,9,False,False,False,True
16730,2025-07-10,2025,7,Julho,2025-07,T3,Quinta,10,11:45,11,Manha,Pote,Limão,1,8.73,8.73,8.73,8.73,Mendonça De Moura,PA,App,True,Com Promocao,CLI3437,True,8,False,False,False,True
16731,2025-07-18,2025,7,Julho,2025-07,T3,Sexta,18,17:45,17,Tarde,Pote,Açaí,3,21.27,21.27,7.09,7.09,Brito Alegre,SE,Loja Física,False,Sem Promocao,CLI2012,True,7,False,False,False,True
16732,2025-04-16,2025,4,Abril,2025-04,T2,Quarta,16,12:30,12,Tarde,Casquinha,Caramelo,2,12.51,12.51,6.26,6.26,Freitas Da Prata,PA,Loja Física,True,Com Promocao,CLI3963,True,3,False,False,False,True
16734,2025-02-21,2025,2,Fevereiro,2025-02,T1,Sexta,21,08:45,8,Manha,Pote,Caramelo,2,16.36,16.36,8.18,8.18,Cavalcanti,MA,App,True,Com Promocao,CLI7847,True,8,False,False,False,True
16735,2025-03-14,2025,3,Marco,2025-03,T1,Sexta,14,18:00,18,Noite,Milkshake,Cookies,3,14.54,14.54,4.85,4.85,Das Neves,AC,App,True,Com Promocao,CLI7503,True,6,False,False,False,True
16736,2025-05-17,2025,5,Maio,2025-05,T2,Sabado,17,13:45,13,Tarde,Picolé,Limão,3,26.45,26.45,8.82,8.82,Abreu Verde,MG,App,True,Com Promocao,CLI2292,True,10,False,False,False,True
16737,2025-03-24,2025,3,Marco,2025-03,T1,Segunda,24,08:30,8,Manha,Pote,Caramelo,2,16.86,16.86,8.43,8.43,Alves,RO,App,False,Sem Promocao,CLI4032,True,4,False,False,False,True
16738,2025-03-05,2025,3,Marco,2025-03,T1,Quarta,5,14:30,14,Tarde,Pote,Caramelo,3,39.36,39.36,13.12,13.12,Da Costa,PE,Parceiro,False,Sem Promocao,CLI3695,True,6,False,False,False,True
16739,2025-07-17,2025,7,Julho,2025-07,T3,Quinta,17,22:30,22,Noite,Pote,Menta,1,8.42,8.42,8.42,8.42,Dias Da Praia,AL,Loja Física,False,Sem Promocao,CLI2371,True,5,False,False,False,True
16740,2025-03-10,2025,3,Marco,2025-03,T1,Segunda,10,11:30,11,Manha,Pote,Limão,4,21.05,21.05,5.26,5.26,Mendonça,CE,Loja Física,True,Com Promocao,CLI7155,True,7,False,False,False,True
16741,2025-03-18,2025,3,Marco,2025-03,T1,Terca,18,10:45,10,Manha,Casquinha,Cookies,2,13.1,13.1,6.55,6.55,Siqueira Do Campo,PA,Parceiro,False,Sem Promocao,CLI6799,True,6,False,False,False,True
16742,2025-05-31,2025,5,Maio,2025-05,T2,Sabado,31,22:30,22,Noite,Sundae,Baunilha,1,7.47,7.47,7.47,7.47,Guerra De Souza,SP,Loja Física,False,Sem Promocao,CLI9066,True,8,False,False,False,True
16743,2025-06-26,2025,6,Junho,2025-06,T2,Quinta,26,20:30,20,Noite,Milkshake,Chocolate,5,19.19,19.19,3.84,3.84,Campinas,SP,App,True,Com Promocao,CLI5810,True,4,False,False,False,True
16744,2025-04-07,2025,4,Abril,2025-04,T2,Segunda,7,15:30,15,Tarde,Pote,Chocolate,3,17.88,17.88,5.96,5.96,Da Cunha Das Pedras,SE,Loja Física,True,Com Promocao,CLI5714,True,3,False,False,False,True
16745,2025-03-05,2025,3,Marco,2025-03,T1,Quarta,5,19:15,19,Noite,Casquinha,Caramelo,5,45.75,45.75,9.15,9.15,Freitas Do Amparo,SP,Parceiro,False,Sem Promocao,CLI3038,True,2,False,False,False,True
16746,2025-07-25,2025,7,Julho,2025-07,T3,Sexta,25,22:30,22,Noite,Sundae,Baunilha,3,19.66,19.66,6.55,6.55,Cassiano,CE,App,True,Com Promocao,CLI7502,True,2,False,False,False,True
16747,2025-03-28,2025,3,Marco,2025-03,T1,Sexta,28,17:30,17,Tarde,Pote,Limão,3,30.21,30.21,10.07,10.07,Mendonça De Nogueira,RO,App,False,Sem Promocao,CLI5637,True,3,False,False,False,True
16748,2025-05-30,2025,5,Maio,2025-05,T2,Sexta,30,10:45,10,Manha,Casquinha,Caramelo,2,7.81,7.81,3.9,3.9,Ramos Dos Dourados,AM,App,True,Com Promocao,CLI8995,True,6,False,False,False,True
16749,2025-05-22,2025,5,Maio,2025-05,T2,Quinta,22,20:00,20,Noite,Casquinha,Limão,3,21.15,21.15,7.05,7.05,Aragão,RS,App,False,Sem Promocao,CLI7285,True,8,False,False,False,True
16750,2025-02-23,2025,2,Fevereiro,2025-02,T1,Domingo,23,08:15,8,Manha,Milkshake,Caramelo,4,57.36,57.36,14.34,14.34,Cirino,PR,Parceiro,False,Sem Promocao,CLI7580,True,8,False,False,False,True
16751,2025-06-05,2025,6,Junho,2025-06,T2,Quinta,5,11:15,11,Manha,Casquinha,Baunilha,1,10.95,10.95,10.95,10.95,Das Neves,AL,Loja Física,False,Sem Promocao,CLI8617,True,7,False,False,False,True
16752,2025-05-24,2025,5,Maio,2025-05,T2,Sabado,24,19:00,19,Noite,Sundae,Cookies,5,51.25,51.25,10.25,10.25,Martins Paulista,ES,Parceiro,False,Sem Promocao,CLI9603,True,10,False,False,False,True
16753,2025-06-29,2025,6,Junho,2025-06,T2,Domingo,29,14:30,14,Tarde,Picolé,Caramelo,2,26.09,26.09,13.04,13.04,Oliveira Da Serra,AL,Parceiro,True,Com Promocao,CLI4701,True,8,False,False,False,True
16754,2025-07-05,2025,7,Julho,2025-07,T3,Sabado,5,16:45,16,Tarde,Picolé,Caramelo,4,30.28,30.28,7.57,7.57,Cirino,DF,Loja Física,True,Com Promocao,CLI6754,True,10,False,False,False,True
16755,2025-05-19,2025,5,Maio,2025-05,T2,Segunda,19,18:45,18,Noite,Casquinha,Limão,4,24.86,24.86,6.22,6.22,Da Cunha,AM,App,True,Com Promocao,CLI4149,True,6,False,False,False,True
16756,2025-05-19,2025,5,Maio,2025-05,T2,Segunda,19,19:30,19,Noite,Casquinha,Menta,3,34.65,34.65,11.55,11.55,Vieira De Viana,MG,App,False,Sem Promocao,CLI8982,True,8,False,False,False,True
16757,2025-05-11,2025,5,Maio,2025-05,T2,Domingo,11,18:15,18,Noite,Casquinha,Morango,2,10.98,10.98,5.49,5.49,Araújo Do Amparo,GO,App,False,Sem Promocao,CLI6745,True,5,False,False,False,True
16758,2025-08-08,2025,8,Agosto,2025-08,T3,Sexta,8,10:30,10,Manha,Pote,Chocolate,5,44.64,44.64,8.93,8.93,Sales,PE,Parceiro,True,Com Promocao,CLI2810,True,5,False,False,False,True
16759,2025-09-01,2025,9,Setembro,2025-09,T3,Segunda,1,12:15,12,Tarde,Sundae,Chocolate,3,20.16,20.16,6.72,6.72,Pastor,SP,App,False,Sem Promocao,CLI2527,True,6,False,False,False,True
16760,2025-04-07,2025,4,Abril,2025-04,T2,Segunda,7,14:30,14,Tarde,Milkshake,Menta,6,37.26,37.26,6.21,6.21,Campinas,SC,Parceiro,False,Sem Promocao,CLI6440,True,5,False,False,False,True
16761,2025-04-12,2025,4,Abril,2025-04,T2,Sabado,12,16:30,16,Tarde,Picolé,Açaí,5,31.05,31.05,6.21,6.21,Montenegro Dos Dourados,SP,Parceiro,False,Sem Promocao,CLI9079,True,4,False,False,False,True
16762,2025-04-27,2025,4,Abril,2025-04,T2,Domingo,27,10:30,10,Manha,Milkshake,Menta,1,10.98,10.98,10.98,10.98,Pires Da Prata,ES,Loja Física,False,Sem Promocao,CLI1695,True,4,False,False,False,True
16763,2025-04-14,2025,4,Abril,2025-04,T2,Segunda,14,14:45,14,Tarde,Pote,Chocolate,2,12.44,12.44,6.22,6.22,Monteiro,DF,Loja Física,False,Sem Promocao,CLI5513,True,8,False,False,False,True
16764,2025-04-09,2025,4,Abril,2025-04,T2,Quarta,9,12:15,12,Tarde,Casquinha,Menta,3,18.24,18.24,6.08,6.08,Novais Do Oeste,RO,Loja Física,False,Sem Promocao,CLI6388,True,12,False,False,False,True
16765,2025-03-16,2025,3,Marco,2025-03,T1,Domingo,16,18:30,18,Noite,Picolé,Menta,1,8.67,8.67,8.67,8.67,Araújo,RO,Parceiro,True,Com Promocao,CLI7592,True,3,False,False,False,True
16766,2025-07-20,2025,7,Julho,2025-07,T3,Domingo,20,08:00,8,Manha,Casquinha,Limão,3,36.07,36.07,12.02,12.02,Marques Grande,ES,Parceiro,True,Com Promocao,CLI2187,True,11,False,False,False,True
16767,2025-02-25,2025,2,Fevereiro,2025-02,T1,Terca,25,12:45,12,Tarde,Pote,Morango,2,11.65,11.65,5.82,5.82,Da Rocha,PA,Loja Física,True,Com Promocao,CLI7724,True,5,False,False,False,True
16768,2025-04-23,2025,4,Abril,2025-04,T2,Quarta,23,10:15,10,Manha,Sundae,Cookies,3,18.18,18.18,6.06,6.06,Sá Paulista,SE,App,False,Sem Promocao,CLI1142,True,6,False,False,False,True
16769,2025-08-15,2025,8,Agosto,2025-08,T3,Sexta,15,21:15,21,Noite,Casquinha,Chocolate,3,35.89,35.89,11.96,11.96,Novais,PI,Loja Física,True,Com Promocao,CLI7896,True,8,False,False,False,True
16770,2025-05-21,2025,5,Maio,2025-05,T2,Quarta,21,13:30,13,Tarde,Casquinha,Açaí,3,23.67,23.67,7.89,7.89,Sampaio Paulista,PI,App,False,Sem Promocao,CLI5125,True,8,False,False,False,True
16771,2025-04-17,2025,4,Abril,2025-04,T2,Quinta,17,15:30,15,Tarde,Milkshake,Açaí,2,13.76,13.76,6.88,6.88,Mendes Do Galho,DF,Parceiro,False,Sem Promocao,CLI2148,True,6,False,False,False,True
16772,2025-03-08,2025,3,Marco,2025-03,T1,Sabado,8,10:00,10,Manha,Casquinha,Cookies,1,11.02,11.02,11.02,11.02,Da Rosa De Fonseca,BA,Parceiro,False,Sem Promocao,CLI4783,True,9,False,False,False,True
16773,2025-04-08,2025,4,Abril,2025-04,T2,Terca,8,16:30,16,Tarde,Casquinha,Caramelo,5,54.05,54.05,10.81,10.81,Souza Das Pedras,GO,App,False,Sem Promocao,CLI3930,True,4,False,False,False,True
16774,2025-04-30,2025,4,Abril,2025-04,T2,Quarta,30,21:15,21,Noite,Picolé,Menta,5,48.8,48.8,9.76,9.76,Melo Das Flores,RO,Parceiro,False,Sem Promocao,CLI5803,True,4,False,False,False,True
16775,2025-02-26,2025,2,Fevereiro,2025-02,T1,Quarta,26,20:15,20,Noite,Sundae,Chocolate,5,51.69,51.69,10.34,10.34,Fernandes,SC,Parceiro,True,Com Promocao,CLI3535,True,7,False,False,False,True
16776,2025-08-17,2025,8,Agosto,2025-08,T3,Domingo,17,12:45,12,Tarde,Picolé,Morango,5,25.35,25.35,5.07,5.07,Araújo Do Norte,ES,Parceiro,False,Sem Promocao,CLI6852,True,5,False,False,False,True
16777,2025-04-29,2025,4,Abril,2025-04,T2,Terca,29,08:45,8,Manha,Pote,Baunilha,3,24.51,24.51,8.17,8.17,Siqueira,RS,App,False,Sem Promocao,CLI4462,True,7,False,False,False,True
16778,2025-08-16,2025,8,Agosto,2025-08,T3,Sabado,16,16:45,16,Tarde,Milkshake,Açaí,4,41.69,41.69,10.42,10.42,Campinas,AM,Loja Física,True,Com Promocao,CLI3039,True,10,False,False,False,True
16779,2025-03-13,2025,3,Marco,2025-03,T1,Quinta,13,20:15,20,Noite,Pote,Baunilha,5,56.15,56.15,11.23,11.23,Fogaça Da Prata,PR,App,False,Sem Promocao,CLI9670,True,9,False,False,False,True
16780,2025-08-16,2025,8,Agosto,2025-08,T3,Sabado,16,20:00,20,Noite,Sundae,Chocolate,1,10.22,10.22,10.22,10.22,Monteiro,ES,Parceiro,True,Com Promocao,CLI1598,True,7,False,False,False,True
16781,2025-06-06,2025,6,Junho,2025-06,T2,Sexta,6,12:15,12,Tarde,Pote,Limão,5,50.7,50.7,10.14,10.14,Aragão De Alves,PR,Loja Física,False,Sem Promocao,CLI2238,True,5,False,False,False,True
16782,2025-06-15,2025,6,Junho,2025-06,T2,Domingo,15,19:00,19,Noite,Picolé,Morango,4,46.36,46.36,11.59,11.59,Abreu De Costa,MS,Loja Física,False,Sem Promocao,CLI5620,True,6,False,False,False,True
16783,2025-04-23,2025,4,Abril,2025-04,T2,Quarta,23,16:30,16,Tarde,Milkshake,Chocolate,3,41.73,41.73,13.91,13.91,Campinas,PB,Loja Física,False,Sem Promocao,CLI7427,True,7,False,False,False,True
16784,2025-06-04,2025,6,Junho,2025-06,T2,Quarta,4,12:00,12,Tarde,Picolé,Açaí,3,30.3,30.3,10.1,10.1,Fonseca,RO,App,False,Sem Promocao,CLI5720,True,2,False,False,False,True
16785,2025-05-11,2025,5,Maio,2025-05,T2,Domingo,11,16:30,16,Tarde,Casquinha,Baunilha,5,46.06,46.06,9.21,9.21,Pereira Da Mata,RR,Parceiro,True,Com Promocao,CLI4675,True,5,False,False,False,True
16786,2025-04-20,2025,4,Abril,2025-04,T2,Domingo,20,12:30,12,Tarde,Picolé,Açaí,2,17.64,17.64,8.82,8.82,Costa,SP,App,True,Com Promocao,CLI2461,True,7,False,False,False,True
16787,2025-07-21,2025,7,Julho,2025-07,T3,Segunda,21,20:15,20,Noite,Sundae,Caramelo,1,7.94,7.94,7.94,7.94,Alves Do Campo,PI,Loja Física,True,Com Promocao,CLI8778,True,5,False,False,False,True
16788,2025-08-01,2025,8,Agosto,2025-08,T3,Sexta,1,10:15,10,Manha,Milkshake,Morango,1,11.79,11.79,11.79,11.79,Brito,RJ,Loja Física,False,Sem Promocao,CLI3518,True,4,False,False,False,True
16789,2025-08-09,2025,8,Agosto,2025-08,T3,Sabado,9,14:15,14,Tarde,Casquinha,Baunilha,4,44.8,44.8,11.2,11.2,Araújo,PB,Loja Física,False,Sem Promocao,CLI3206,True,8,False,False,False,True
16790,2025-07-19,2025,7,Julho,2025-07,T3,Sabado,19,13:30,13,Tarde,Sundae,Baunilha,5,49.5,49.5,9.9,9.9,Moura Do Amparo,AM,App,False,Sem Promocao,CLI3186,True,6,False,False,False,True
16791,2025-07-15,2025,7,Julho,2025-07,T3,Terca,15,19:30,19,Noite,Sundae,Morango,5,66.5,66.5,13.3,13.3,Moura,MS,App,False,Sem Promocao,CLI9210,True,5,False,False,False,True
16792,2025-05-17,2025,5,Maio,2025-05,T2,Sabado,17,15:00,15,Tarde,Sundae,Limão,3,29.63,29.63,9.88,9.88,Sampaio Das Flores,PB,Loja Física,True,Com Promocao,CLI1574,True,7,False,False,False,True
16793,2025-03-29,2025,3,Marco,2025-03,T1,Sabado,29,19:30,19,Noite,Casquinha,Morango,3,34.05,34.05,11.35,11.35,Da Rosa,TO,Parceiro,False,Sem Promocao,CLI4477,True,5,False,False,False,True
16794,2025-02-25,2025,2,Fevereiro,2025-02,T1,Terca,25,18:45,18,Noite,Casquinha,Cookies,4,34.42,34.42,8.6,8.6,Costa De Silva,MS,Parceiro,True,Com Promocao,CLI9268,True,9,False,False,False,True
16795,2025-07-28,2025,7,Julho,2025-07,T3,Segunda,28,09:45,9,Manha,Pote,Menta,1,8.7,8.7,8.7,8.7,Duarte Paulista,TO,App,False,Sem Promocao,CLI5247,True,3,False,False,False,True
16796,2025-06-28,2025,6,Junho,2025-06,T2,Sabado,28,22:00,22,Noite,Casquinha,Baunilha,3,15.83,15.83,5.28,5.28,Nascimento De Das Neves,RO,Loja Física,True,Com Promocao,CLI3657,True,7,False,False,False,True
16797,2025-06-25,2025,6,Junho,2025-06,T2,Quarta,25,14:00,14,Tarde,Sundae,Açaí,4,58.36,58.36,14.59,14.59,Lopes Alegre,RR,Loja Física,False,Sem Promocao,CLI9549,True,6,False,False,False,True
16798,2025-07-04,2025,7,Julho,2025-07,T3,Sexta,4,21:45,21,Noite,Sundae,Baunilha,3,27.15,27.15,9.05,9.05,Jesus,MT,App,False,Sem Promocao,CLI8731,True,7,False,False,False,True
16799,2025-04-24,2025,4,Abril,2025-04,T2,Quinta,24,13:00,13,Tarde,Picolé,Chocolate,5,58.86,58.86,11.77,11.77,Melo,DF,Parceiro,True,Com Promocao,CLI2707,True,6,False,False,False,True
16800,2025-06-22,2025,6,Junho,2025-06,T2,Domingo,22,21:15,21,Noite,Pote,Morango,1,12.08,12.08,12.08,12.08,Caldeira,PE,Loja Física,True,Com Promocao,CLI9365,True,8,False,False,False,True
16801,2025-05-02,2025,5,Maio,2025-05,T2,Sexta,2,13:15,13,Tarde,Casquinha,Cookies,1,13.18,13.18,13.18,13.18,Martins,AP,App,True,Com Promocao,CLI5820,True,7,False,False,False,True
16802,2025-06-21,2025,6,Junho,2025-06,T2,Sabado,21,19:45,19,Noite,Picolé,Morango,5,24.78,24.78,4.96,4.96,Vargas,BA,Parceiro,True,Com Promocao,CLI4694,True,6,False,False,False,True
16803,2025-03-16,2025,3,Marco,2025-03,T1,Domingo,16,15:30,15,Tarde,Picolé,Caramelo,1,9.01,9.01,9.01,9.01,Sousa,BA,Parceiro,True,Com Promocao,CLI5671,True,8,False,False,False,True
16805,2025-03-29,2025,3,Marco,2025-03,T1,Sabado,29,14:45,14,Tarde,Milkshake,Caramelo,3,26.84,26.84,8.95,8.95,Novaes,DF,Loja Física,True,Com Promocao,CLI7695,True,5,False,False,False,True
16807,2025-02-22,2025,2,Fevereiro,2025-02,T1,Sabado,22,18:45,18,Noite,Picolé,Caramelo,5,45.58,45.58,9.12,9.12,Siqueira,RS,Parceiro,True,Com Promocao,CLI6696,True,7,False,False,False,True
16808,2025-07-02,2025,7,Julho,2025-07,T3,Quarta,2,18:15,18,Noite,Pote,Caramelo,5,28.75,28.75,5.75,5.75,Marques De Da Costa,MS,Parceiro,False,Sem Promocao,CLI7728,True,6,False,False,False,True
16809,2025-06-21,2025,6,Junho,2025-06,T2,Sabado,21,12:30,12,Tarde,Milkshake,Menta,3,42.06,42.06,14.02,14.02,Campinas,CE,Loja Física,False,Sem Promocao,CLI6010,True,9,False,False,False,True
16810,2025-07-28,2025,7,Julho,2025-07,T3,Segunda,28,16:30,16,Tarde,Picolé,Baunilha,5,49.45,49.45,9.89,9.89,Siqueira Do Oeste,GO,App,False,Sem Promocao,CLI7802,True,8,False,False,False,True
16811,2025-05-06,2025,5,Maio,2025-05,T2,Terca,6,17:45,17,Tarde,Pote,Baunilha,4,27.01,27.01,6.75,6.75,Da Mata,TO,Parceiro,True,Com Promocao,CLI5342,True,5,False,False,False,True
16812,2025-03-21,2025,3,Marco,2025-03,T1,Sexta,21,22:45,22,Noite,Sundae,Baunilha,5,31.95,31.95,6.39,6.39,Mendonça,CE,Parceiro,False,Sem Promocao,CLI6267,True,7,False,False,False,True
16813,2025-04-01,2025,4,Abril,2025-04,T2,Terca,1,18:15,18,Noite,Milkshake,Caramelo,1,7.92,7.92,7.92,7.92,Montenegro,CE,App,True,Com Promocao,CLI8425,True,5,False,False,False,True
16814,2025-04-24,2025,4,Abril,2025-04,T2,Quinta,24,15:45,15,Tarde,Picolé,Açaí,2,22.7,22.7,11.35,11.35,Fernandes De Vargas,PB,Loja Física,False,Sem Promocao,CLI4897,True,8,False,False,False,True
16815,2025-05-27,2025,5,Maio,2025-05,T2,Terca,27,13:15,13,Tarde,Casquinha,Açaí,4,23.96,23.96,5.99,5.99,Gonçalves Do Amparo,CE,Loja Física,True,Com Promocao,CLI1387,True,6,False,False,False,True
16816,2025-05-10,2025,5,Maio,2025-05,T2,Sabado,10,13:30,13,Tarde,Sundae,Chocolate,2,16.72,16.72,8.36,8.36,Pinto De Nunes,GO,App,False,Sem Promocao,CLI1463,True,3,False,False,False,True
16817,2025-07-09,2025,7,Julho,2025-07,T3,Quarta,9,09:45,9,Manha,Picolé,Cookies,2,21.64,21.64,10.82,10.82,Lopes,SE,Parceiro,False,Sem Promocao,CLI6114,True,10,False,False,False,True
16818,2025-08-08,2025,8,Agosto,2025-08,T3,Sexta,8,16:15,16,Tarde,Casquinha,Limão,1,12.4,12.4,12.4,12.4,Câmara,PR,Loja Física,False,Sem Promocao,CLI4287,True,6,False,False,False,True
16819,2025-04-07,2025,4,Abril,2025-04,T2,Segunda,7,08:30,8,Manha,Sundae,Chocolate,3,24.32,24.32,8.11,8.11,Almeida De Moraes,RO,Loja Física,True,Com Promocao,CLI6255,True,8,False,False,False,True
16820,2025-05-29,2025,5,Maio,2025-05,T2,Quinta,29,16:45,16,Tarde,Pote,Chocolate,2,9.26,9.26,4.63,4.63,Souza,TO,Parceiro,True,Com Promocao,CLI9879,True,6,False,False,False,True
16821,2025-05-17,2025,5,Maio,2025-05,T2,Sabado,17,12:00,12,Tarde,Sundae,Chocolate,5,53.2,53.2,10.64,10.64,Borges Do Amparo,TO,Loja Física,False,Sem Promocao,CLI6352,True,9,False,False,False,True
16822,2025-03-23,2025,3,Marco,2025-03,T1,Domingo,23,08:15,8,Manha,Milkshake,Menta,1,5.42,5.42,5.42,5.42,Aragão Do Campo,DF,Loja Física,True,Com Promocao,CLI4024,True,6,False,False,False,True
16823,2025-07-20,2025,7,Julho,2025-07,T3,Domingo,20,14:45,14,Tarde,Casquinha,Açaí,3,33.48,33.48,11.16,11.16,Campos,RJ,App,False,Sem Promocao,CLI5836,True,4,False,False,False,True
16824,2025-08-20,2025,8,Agosto,2025-08,T3,Quarta,20,17:30,17,Tarde,Pote,Caramelo,1,10.7,10.7,10.7,10.7,Peixoto De Ramos,MS,Loja Física,False,Sem Promocao,CLI7787,True,8,False,False,False,True
16825,2025-06-01,2025,6,Junho,2025-06,T2,Domingo,1,18:15,18,Noite,Pote,Cookies,2,26.8,26.8,13.4,13.4,Costela,PB,Loja Física,True,Com Promocao,CLI6430,True,8,False,False,False,True
16826,2025-07-14,2025,7,Julho,2025-07,T3,Segunda,14,13:00,13,Tarde,Casquinha,Chocolate,1,7.85,7.85,7.85,7.85,Oliveira,MG,Parceiro,True,Com Promocao,CLI6022,True,12,False,False,False,True
16827,2025-04-08,2025,4,Abril,2025-04,T2,Terca,8,15:15,15,Tarde,Casquinha,Limão,3,16.16,16.16,5.39,5.39,Rios De Aparecida,MG,Loja Física,True,Com Promocao,CLI2632,True,8,False,False,False,True
16828,2025-07-25,2025,7,Julho,2025-07,T3,Sexta,25,18:30,18,Noite,Casquinha,Menta,5,38.35,38.35,7.67,7.67,Nunes Do Sul,AM,App,False,Sem Promocao,CLI3594,True,4,False,False,False,True
16829,2025-05-30,2025,5,Maio,2025-05,T2,Sexta,30,11:00,11,Manha,Milkshake,Cookies,3,30.45,30.45,10.15,10.15,Campinas,SC,Parceiro,True,Com Promocao,CLI8221,True,10,False,False,False,True
16830,2025-03-17,2025,3,Marco,2025-03,T1,Segunda,17,18:00,18,Noite,Pote,Caramelo,3,14.13,14.13,4.71,4.71,Carvalho,RJ,Loja Física,True,Com Promocao,CLI4803,True,10,False,False,False,True
16831,2025-03-10,2025,3,Marco,2025-03,T1,Segunda,10,19:00,19,Noite,Casquinha,Chocolate,4,24.28,24.28,6.07,6.07,Da Mata,SE,Parceiro,False,Sem Promocao,CLI3936,True,6,False,False,False,True
16832,2025-04-12,2025,4,Abril,2025-04,T2,Sabado,12,17:00,17,Tarde,Pote,Morango,1,7.31,7.31,7.31,7.31,Pinto Do Sul,SE,Loja Física,True,Com Promocao,CLI7807,True,9,False,False,False,True
16833,2025-06-28,2025,6,Junho,2025-06,T2,Sabado,28,09:15,9,Manha,Sundae,Cookies,2,20.34,20.34,10.17,10.17,Nogueira,RS,Loja Física,True,Com Promocao,CLI6435,True,7,False,False,False,True
16834,2025-03-24,2025,3,Marco,2025-03,T1,Segunda,24,12:15,12,Tarde,Milkshake,Limão,4,33.84,33.84,8.46,8.46,Da Rocha,PE,App,False,Sem Promocao,CLI3401,True,4,False,False,False,True
16835,2025-05-29,2025,5,Maio,2025-05,T2,Quinta,29,15:45,15,Tarde,Casquinha,Menta,1,13.63,13.63,13.63,13.63,Teixeira De Minas,PR,Loja Física,False,Sem Promocao,CLI4284,True,6,False,False,False,True
16836,2025-05-14,2025,5,Maio,2025-05,T2,Quarta,14,10:00,10,Manha,Casquinha,Caramelo,2,12.26,12.26,6.13,6.13,Da Mota,AL,Parceiro,False,Sem Promocao,CLI9896,True,7,False,False,False,True
16837,2025-02-23,2025,2,Fevereiro,2025-02,T1,Domingo,23,09:00,9,Manha,Casquinha,Limão,5,56.55,56.55,11.31,11.31,Moura,MA,Loja Física,False,Sem Promocao,CLI4045,True,7,False,False,False,True
