ID_Transacao,Data,Hora,Tipo_Sorvete,Sabor,Quantidade,Valor_Total,Cidade,Estado,Canal_Venda,Promocao,ID_Cliente
15682,2025-02-20,22:30,Milkshake,Cookies,5,53.21,da Costa da Prata,SP,Loja Física,True,CLI3431
15683,2025-06-18,9:30,Pote,Açaí,5,64.8,Pinto de Cavalcante,ES,Loja Física,False,CLI2204
15684,2025-05-03,16:45,Casquinha,Baunilha,1,5.2,Gonçalves de Novais,SE,App,False,CLI4813
15685,2025-03-09,17:45,Pote,Menta,5,48.64,Dias de Goiás,BA,Loja Física,True,CLI4182
15686,2025-05-10,9:00,Milkshake,Cookies,4,25.3,Montenegro de Minas,MA,App,True,CLI5145
15687,2025-03-27,11:15,Casquinha,Cookies,2,11.47,Dias do Campo,PE,Loja Física,True,CLI9751
15688,2025-03-17,13:00,Milkshake,Açaí,4,59.96,Camargo,AM,Loja Física,False,CLI4883
15689,2025-08-29,14:00,Picolé,Açaí,4,43.12,Machado,MG,Parceiro,False,CLI4339
15690,2025-08-13,20:30,Casquinha,Açaí,1,6.72,da Rosa,RS,Parceiro,False,CLI2156
15691,2025-03-06,8:30,Casquinha,Morango,5,41.93,Mendonça,PE,Loja Física,True,CLI5525
15692,2025-04-08,8:45,Pote,Limão,1,12.26,Vieira de Minas,MG,Loja Física,False,CLI8061
15693,2025-05-03,16:45,Milkshake,Menta,5,64.12,Barros,TO,Loja Física,True,CLI2353
15694,2025-07-30,13:30,Milkshake,Açaí,4,53.21,da Conceição,AM,Loja Física,True,CLI8682
15695,2025-06-24,8:45,Sundae,Cookies,1,13.9,Farias,SP,Parceiro,False,CLI7333
15696,2025-08-20,20:30,Casquinha,,1,,,PA,Parceiro,False,CLI4408
15697,2025-06-12,10:00,Sundae,Baunilha,2,25.99,Brito da Prata,PA,Loja Física,True,CLI8103
15698,2025-08-10,11:45,Pote,Limão,2,22.74,da Luz das Pedras,BA,App,False,CLI9279
15699,2025-03-06,8:30,Casquinha,Limão,2,16.41,Câmara,MG,Loja Física,True,CLI2436
15700,2025-05-23,15:15,Picolé,Menta,1,13.17,Lopes,PI,Parceiro,True,CLI4769
15701,2025-07-28,13:45,Milkshake,Limão,2,18.84,da Luz do Oeste,MG,Parceiro,True,CLI1700
15702,2025-04-07,16:30,Sundae,Menta,4,28.1,Porto,PR,Loja Física,True,CLI3082
15703,2025-07-26,14:45,Milkshake,Limão,2,16.38,da Mota,SC,App,True,CLI9601
15704,2025-03-10,10:45,Pote,Chocolate,2,20.14,Moreira Alegre,RJ,App,True,CLI7815
15705,2025-09-17,17:45,Milkshake,Chocolate,4,34.28,Rezende das Pedras,MS,Parceiro,False,CLI2380
15706,2025-06-14,10:30,Milkshake,Caramelo,1,11.44,Montenegro das Pedras,CE,App,False,CLI8063
15707,2025-05-28,10:15,Pote,Cookies,5,37.05,Ramos dos Dourados,RR,App,False,CLI7163
15708,2025-04-16,14:15,Sundae,Morango,1,9.64,Duarte,BA,Parceiro,True,CLI4632
15709,2025-06-20,8:00,Picolé,Cookies,5,20.96,Cirino,PI,App,True,CLI7480
15710,2025-04-03,16:15,Picolé,Açaí,5,45.2,Farias de Viana,SC,App,False,CLI8982
15711,2025-04-10,15:15,Casquinha,Baunilha,3,25.48,Cassiano,CE,App,True,CLI3074
15712,2025-06-16,10:45,Pote,Menta,-1,-8.68,Novaes,AC,Loja Física,True,CLI6388
15713,2025-04-17,12:45,Picolé,Açaí,1,11.2,Carvalho,RS,Loja Física,False,CLI7499
15714,2025-06-07,14:15,Milkshake,Chocolate,2,19.92,Rios Grande,GO,Parceiro,True,CLI5093
15715,2025-05-17,12:45,Milkshake,Morango,3,43.98,Campinas,MA,Loja Física,False,CLI4991
15716,2025-02-20,20:15,Casquinha,Morango,2,19.03,Araújo,AP,App,True,CLI8246
15717,2025-06-09,16:45,Casquinha,Baunilha,4,23.72,Monteiro,SE,Parceiro,False,CLI4058
15718,2025-09-19,15:00,Sundae,Cookies,1,9.8,da Cunha do Oeste,PA,Loja Física,False,CLI3792
15719,2025-07-31,12:30,Milkshake,Menta,4,21.43,Nunes,TO,App,True,CLI7417
15720,2025-03-31,12:00,Sundae,Limão,5,74.05,da Mata,SP,Parceiro,False,CLI4266
15721,2025-07-12,22:15,Picolé,Baunilha,0,0.0,Sampaio,PR,Parceiro,False,CLI3465
15722,2025-02-24,18:30,Sundae,Açaí,1,7.36,Sampaio,GO,App,False,CLI9081
15723,2025-05-13,9:45,Sundae,Limão,3,32.11,Farias,RJ,Parceiro,True,CLI1228
15724,2025-05-13,15:00,Milkshake,Morango,5,62.11,Oliveira,GO,Parceiro,True,CLI9313
15725,2025-08-07,13:00,Milkshake,Chocolate,6,48.7,Campinas,SC,App,True,CLI8859
15726,2025-04-01,17:15,Casquinha,Morango,5,36.79,Aragão Grande,SP,Loja Física,True,CLI7667
15727,2025-02-28,8:30,Pote,Caramelo,5,53.81,Vieira do Oeste,RR,Loja Física,True,CLI4663
15728,2025-03-23,16:15,Sundae,Baunilha,4,30.96,Jesus,MS,Parceiro,False,CLI1188
15729,2025-04-07,10:30,Picolé,Caramelo,5,37.91,da Rocha da Serra,SE,Parceiro,True,CLI2781
15730,2025-06-17,12:30,Milkshake,Baunilha,4,41.12,Machado,SP,Parceiro,True,CLI5306
15731,2025-03-25,10:00,Picolé,Menta,3,24.42,Aragão do Campo,SP,Loja Física,False,CLI5926
15732,2025-05-18,10:45,Pote,Baunilha,5,59.22,Lopes de Minas,RN,Parceiro,True,CLI5192
15733,2025-04-06,16:30,Sundae,Baunilha,3,32.12,Correia da Mata,AP,Parceiro,True,CLI5502
15734,2025-08-19,11:15,Milkshake,Caramelo,6,61.8,Campinas,PB,Parceiro,False,CLI2414
15735,2025-02-23,8:30,Casquinha,Morango,4,44.44,Melo do Amparo,PB,App,False,CLI8936
15736,2025-07-31,12:00,Casquinha,Baunilha,4,24.92,Sales de Freitas,ES,App,False,CLI5824
15737,2025-03-03,16:00,Pote,Limão,3,42.15,Carvalho das Pedras,CE,App,False,CLI9599
15738,2025-03-23,10:45,Picolé,Morango,2,20.43,Mendes,ES,Parceiro,True,CLI3845
15739,2025-05-15,15:15,Pote,Baunilha,5,34.11,Camargo da Mata,RN,Loja Física,True,CLI8289
15740,2025-06-27,18:00,Casquinha,Limão,5,58.77,da Conceição,MS,Loja Física,True,CLI7049
15741,2025-07-15,14:30,Picolé,Menta,2,12.98,da Costa Grande,MG,Loja Física,True,CLI7471
15742,2025-08-04,17:30,Pote,Caramelo,5,35.27,Farias,TO,Parceiro,True,CLI5540
15743,2025-04-14,19:45,Milkshake,Caramelo,5,51.4,Leão,PB,Loja Física,False,CLI7910
15744,2025-06-04,21:00,Milkshake,Menta,-4,-28.83,Camargo de Melo,DF,Loja Física,True,CLI6695
15745,2025-03-25,21:45,Casquinha,Açaí,5,19.62,da Luz do Norte,RR,App,True,CLI5913
15746,2025-04-21,16:15,Casquinha,Caramelo,1,7.18,da Costa,SE,App,False,CLI5893
15747,2025-04-28,8:30,Pote,Menta,2,14.16,Rezende,AL,App,False,CLI1678
15748,2025-04-21,13:00,Sundae,Açaí,3,16.02,Moura,AC,Parceiro,True,CLI1541
15749,2025-07-23,22:00,Picolé,Limão,1,6.06,Cassiano,SC,App,False,CLI6488
15750,2025-05-20,11:45,Picolé,Menta,3,16.23,Vasconcelos,AM,Loja Física,False,CLI7200
15751,2025-04-21,8:15,Casquinha,Açaí,5,30.44,da Luz,AL,Loja Física,True,CLI6638
15752,2025-08-15,14:00,Casquinha,Limão,-4,-45.45,Jesus,SP,Parceiro,True,CLI5997
15753,2025-08-09,20:15,Milkshake,Limão,2,10.81,Novais da Serra,SP,Loja Física,True,CLI8631
15754,2025-08-01,15:15,Picolé,Morango,4,46.56,Farias das Pedras,BA,App,False,CLI6088
15755,2025-05-13,14:15,Picolé,Cookies,3,16.77,Lopes da Mata,PA,App,False,CLI5013
15756,2025-02-23,12:15,Sundae,Chocolate,5,68.75,Brito de Campos,AP,Loja Física,False,CLI6394
15757,2025-05-30,22:30,Milkshake,Menta,5,26.45,Campinas,PE,Loja Física,False,CLI3228
15758,2025-06-29,13:45,Milkshake,Açaí,2,21.3,Cirino do Campo,PE,App,False,CLI2625
15759,2025-08-08,19:00,Milkshake,Baunilha,4,41.34,Teixeira de Moraes,PB,App,True,CLI4148
15760,2025-03-14,17:45,Casquinha,Morango,2,28.26,Araújo,GO,App,False,CLI3990
15761,2025-05-29,22:45,Sundae,Cookies,1,13.73,Nunes do Amparo,MA,Loja Física,False,CLI6266
15762,2025-03-24,22:45,Milkshake,Menta,1,7.11,Fogaça,GO,Parceiro,True,CLI8877
15763,2025-03-17,21:30,Milkshake,Morango,1,10.33,Pinto de Goiás,SC,App,True,CLI5155
15764,2025-02-21,12:00,Sundae,Menta,1,12.18,Nogueira Alegre,PA,App,False,CLI2265
15765,2025-06-03,8:45,Casquinha,Caramelo,4,26.72,Gonçalves do Sul,BA,App,False,CLI6062
15766,2025-06-03,12:30,Pote,Açaí,1,4.69,Siqueira,ES,Parceiro,True,CLI8051
15767,2025-06-25,20:00,Casquinha,Limão,4,31.0,da Rosa de Goiás,BA,Parceiro,True,CLI4884
15768,2025-06-01,17:00,Milkshake,Cookies,3,15.03,Peixoto,RN,Loja Física,False,CLI8122
15769,2025-08-17,20:30,Picolé,Açaí,1,14.57,Nogueira,ES,App,False,CLI1606
15770,2025-02-24,14:30,Picolé,Cookies,1,10.8,Moreira,RN,Loja Física,True,CLI5309
15771,2025-05-13,20:45,Picolé,Caramelo,5,36.87,Abreu Paulista,MS,Loja Física,True,CLI9657
15772,2025-06-26,20:15,Casquinha,Baunilha,1,6.68,Mendonça Grande,MA,Loja Física,False,CLI4316
15773,2025-04-27,14:00,Pote,Caramelo,5,26.17,Cavalcante de da Rosa,RN,Parceiro,True,CLI9990
15774,2025-06-30,17:45,Milkshake,Limão,2,21.2,Azevedo,RO,Parceiro,False,CLI1956
15775,2025-03-03,18:30,Casquinha,Caramelo,3,25.12,Cavalcante do Oeste,PB,Loja Física,True,CLI4841
15776,2025-04-15,13:45,Milkshake,Chocolate,4,56.36,Rodrigues,RR,App,False,CLI7182
15777,2025-05-17,10:45,Sundae,Chocolate,0,0.0,Mendonça,AC,App,False,CLI4246
15778,2025-03-02,15:45,Sundae,Caramelo,3,26.49,das Neves,SE,Parceiro,False,CLI7200
15779,2025-06-28,17:45,Milkshake,Menta,4,59.28,Câmara,SE,Parceiro,False,CLI4291
15780,2025-07-07,9:00,Sundae,Caramelo,1,9.89,Moraes Grande,SE,Parceiro,False,CLI9068
15781,2025-05-18,20:30,Sundae,Limão,5,53.4,Pinto de Ferreira,CE,App,False,CLI2853
15782,2025-06-13,20:15,Pote,Cookies,1,5.6,da Paz,GO,Loja Física,False,CLI8273
15783,2025-03-12,20:00,Picolé,Açaí,1,13.79,Cirino Verde,AP,Parceiro,False,CLI9285
15784,2025-02-27,13:45,Picolé,Menta,4,31.4,Aparecida de da Cruz,BA,Parceiro,False,CLI7128
15785,2025-07-05,15:45,Casquinha,Chocolate,4,24.07,Pinto,PI,Parceiro,True,CLI7168
15786,2025-03-15,18:15,Sundae,Baunilha,4,49.87,Nunes do Amparo,MA,Loja Física,True,CLI4122
15787,2025-03-16,8:30,Milkshake,,3,,,PI,App,False,CLI2700
15788,2025-06-20,19:15,Pote,Morango,3,26.56,Barros do Campo,SC,App,True,CLI9160
15789,2025-03-10,21:15,Pote,Limão,2,24.58,Borges do Amparo,RS,Parceiro,False,CLI2751
15790,2025-04-03,22:45,Milkshake,Limão,5,27.63,Campos,AL,Parceiro,True,CLI1542
15791,2025-03-06,17:45,Milkshake,Morango,3,24.42,Ribeiro,RO,Loja Física,False,CLI5637
15792,2025-07-25,17:00,Pote,Menta,5,41.94,Brito de da Cunha,MA,Parceiro,True,CLI8251
15793,2025-06-01,14:45,Milkshake,Morango,1,13.45,Vargas,SE,App,False,CLI7867
15794,2025-03-10,13:30,Pote,Chocolate,1,8.75,Pacheco do Galho,AC,Loja Física,False,CLI9547
15795,2025-05-28,13:15,Picolé,Morango,4,16.1,Cavalcante da Praia,PA,Parceiro,True,CLI9646
15796,2025-08-11,18:45,Milkshake,Açaí,5,62.3,Campinas,GO,Loja Física,False,CLI7698
15797,2025-08-07,16:15,Milkshake,Morango,3,34.56,Campinas,RJ,Loja Física,False,CLI4159
15798,2025-02-20,17:00,Sundae,Limão,2,24.61,Costela,DF,App,True,CLI8740
15799,2025-03-15,14:30,Milkshake,Cookies,5,63.2,Sousa,ES,Parceiro,False,CLI9917
15800,2025-04-12,12:15,Sundae,Cookies,1,4.05,Castro,RR,Parceiro,True,CLI1600
15801,2025-03-20,21:00,Milkshake,Menta,6,59.44,Campinas,AM,Loja Física,True,CLI8869
15802,2025-08-14,18:15,Casquinha,Chocolate,4,33.8,Sampaio das Flores,SP,App,False,CLI6682
15803,2025-06-16,14:00,Pote,Açaí,-3,-20.19,Silveira da Praia,CE,Parceiro,False,CLI7251
15804,2025-03-01,10:45,Picolé,Menta,1,8.58,Garcia,SC,App,False,CLI2769
15805,2025-06-12,14:15,Pote,Açaí,3,29.5,Ferreira do Sul,PE,Loja Física,True,CLI1887
15806,2025-06-03,15:00,Casquinha,Chocolate,1,9.41,Fogaça,ES,App,True,CLI8882
15807,2025-06-23,18:30,Sundae,Cookies,1,11.18,Monteiro Verde,PB,App,True,CLI9328
15808,2025-05-17,15:30,Casquinha,Açaí,4,40.8,Gonçalves,CE,App,False,CLI8062
15809,2025-06-21,14:00,Picolé,Menta,3,44.85,Pastor,RS,Parceiro,False,CLI8543
15810,2025-07-26,17:15,Milkshake,Limão,4,32.48,da Mota da Serra,RJ,Loja Física,False,CLI9815
15811,2025-08-05,16:30,Sundae,Açaí,2,21.46,Leão de Borges,MG,Loja Física,False,CLI5013
15812,2025-05-13,18:15,Sundae,Caramelo,4,26.64,da Costa,RN,Parceiro,False,CLI2363
15813,2025-05-22,15:30,Casquinha,Açaí,5,39.58,Cassiano da Serra,PR,Loja Física,True,CLI2843
15814,2025-08-04,9:15,Pote,Baunilha,4,44.44,Freitas,RR,Parceiro,False,CLI3088
15815,2025-07-16,17:15,Picolé,Cookies,3,22.02,Câmara do Oeste,MT,Parceiro,True,CLI2907
15816,2025-07-02,10:15,Picolé,Caramelo,3,25.38,Jesus do Amparo,AM,Parceiro,False,CLI7458
15817,2025-08-16,18:30,Sundae,Chocolate,5,52.31,Borges,PI,Loja Física,True,CLI5488
15818,2025-05-03,17:30,Pote,Açaí,4,21.8,Brito da Prata,PI,Parceiro,True,CLI6498
15819,2025-04-07,17:00,Milkshake,Cookies,4,24.73,Sousa,AL,App,True,CLI9566
15820,2025-03-21,22:45,Sundae,Menta,2,22.45,da Mata,AC,App,True,CLI3826
15821,2025-05-16,16:15,Sundae,Morango,2,25.94,Barros Alegre,SP,Parceiro,False,CLI5350
15822,2025-04-24,16:45,Milkshake,,2,,,AL,App,False,CLI1905
15823,2025-06-06,20:45,Picolé,Limão,4,39.04,Mendonça,PR,Parceiro,False,CLI5298
15824,2025-05-26,22:00,Pote,Menta,2,10.99,Carvalho das Flores,PA,Loja Física,True,CLI1732
15825,2025-03-01,14:30,Sundae,Açaí,4,40.91,Porto de Guerra,PE,Parceiro,True,CLI1027
15826,2025-03-08,14:15,Pote,Menta,2,13.48,da Rosa de Lima,SP,App,True,CLI7992
15827,2025-04-24,21:15,Picolé,Cookies,1,5.76,da Cruz Alegre,RR,Parceiro,True,CLI4830
15828,2025-03-09,19:00,Sundae,Caramelo,2,16.6,Mendonça da Praia,RS,Parceiro,False,CLI1130
15829,2025-04-23,15:30,Pote,Baunilha,4,19.62,Rocha,PA,Parceiro,True,CLI3554
15830,2025-03-24,17:45,Casquinha,Menta,4,52.74,Costa,AP,Loja Física,True,CLI5695
15831,2025-05-21,21:30,Sundae,Menta,3,17.28,Monteiro,RO,Loja Física,False,CLI6276
15832,2025-07-08,8:00,Pote,Baunilha,5,74.1,Fogaça,PA,Parceiro,False,CLI7253
15833,2025-05-11,16:45,Sundae,Açaí,1,8.63,Macedo,BA,App,False,CLI9405
15834,2025-07-20,20:30,Milkshake,Caramelo,4,55.16,Novais de Lopes,PI,Loja Física,False,CLI5487
15835,2025-03-23,15:45,Pote,Menta,1,9.68,Pires do Campo,AL,Loja Física,False,CLI5514
15836,2025-05-07,9:30,Milkshake,Limão,1,9.95,Siqueira do Amparo,DF,Parceiro,True,CLI1001
15837,2025-05-12,20:15,Picolé,Limão,2,24.78,da Costa,TO,Loja Física,False,CLI7023
15838,2025-06-13,18:00,Milkshake,Baunilha,2,19.64,Abreu,RO,Parceiro,False,CLI1000
15839,2025-05-22,15:15,Pote,Chocolate,4,40.37,Monteiro,AL,Parceiro,True,CLI5806
15840,2025-06-02,20:30,Sundae,Açaí,3,14.1,Campos da Prata,RS,Loja Física,True,CLI8393
15841,2025-02-26,16:15,Sundae,Morango,2,8.6,Novais,TO,Loja Física,True,CLI2668
15842,2025-07-29,14:30,Picolé,Morango,1,13.31,Rios de Minas,RR,Loja Física,False,CLI5938
15843,2025-08-18,17:30,Casquinha,Caramelo,3,29.93,Sá das Pedras,RS,App,True,CLI5221
15844,2025-07-14,8:45,Milkshake,Morango,3,34.02,Albuquerque,SE,Loja Física,False,CLI7795
15845,2025-07-12,12:30,Casquinha,Baunilha,4,56.24,Montenegro,PI,Loja Física,False,CLI9491
15846,2025-02-23,15:30,Sundae,Chocolate,5,54.35,Dias das Flores,RS,App,False,CLI2435
15847,2025-03-10,10:45,Casquinha,Açaí,2,8.35,da Luz do Norte,PA,App,True,CLI7007
15848,2025-03-13,22:45,Sundae,Menta,2,9.83,Souza,CE,Parceiro,True,CLI9391
15849,2025-07-29,14:15,Pote,Cookies,2,26.9,Pimenta das Pedras,SP,App,False,CLI3420
15850,2025-03-31,8:15,Milkshake,Caramelo,2,28.28,Jesus do Amparo,SE,Parceiro,False,CLI8321
15851,2025-06-18,21:30,Pote,Chocolate,5,59.49,Guerra de Araújo,RN,Loja Física,True,CLI4775
15852,2025-03-30,18:45,Picolé,Limão,1,12.08,Viana das Pedras,PA,Parceiro,True,CLI4280
15853,2025-07-05,16:45,Casquinha,Açaí,2,20.24,Correia da Prata,MS,App,False,CLI9665
15854,2025-03-08,15:15,Milkshake,Morango,4,26.6,das Neves do Norte,DF,Parceiro,False,CLI6767
15855,2025-06-30,11:45,Pote,Limão,5,32.0,Andrade,CE,App,False,CLI1240
15856,2025-03-24,13:30,Milkshake,Chocolate,3,37.35,Ramos de Novaes,RJ,App,False,CLI7062
15857,2025-04-06,13:00,Casquinha,Cookies,5,57.13,da Cunha Grande,MA,Parceiro,True,CLI8140
15858,2025-08-01,14:15,Milkshake,Limão,3,15.14,Aparecida,GO,Parceiro,True,CLI2682
15859,2025-02-28,12:45,Casquinha,Açaí,2,14.6,Castro da Mata,GO,Parceiro,True,CLI3191
15860,2025-03-06,17:30,Picolé,Menta,5,37.75,Vasconcelos,MG,Loja Física,False,CLI8907
15861,2025-05-04,9:15,Milkshake,Cookies,4,45.08,Cirino de Goiás,GO,Parceiro,False,CLI7726
15862,2025-05-02,20:30,Picolé,Baunilha,2,27.18,da Mota do Norte,PR,Parceiro,False,CLI3923
15863,2025-03-06,17:15,Casquinha,Cookies,5,42.75,Casa Grande,GO,Loja Física,True,CLI4484
15864,2025-07-27,20:30,Picolé,Açaí,1,9.98,Souza Paulista,RN,App,False,CLI9765
15865,2025-06-06,16:00,Pote,Limão,3,23.37,Freitas de Vargas,CE,Parceiro,False,CLI7989
15866,2025-07-10,9:15,Picolé,Caramelo,4,39.8,Nogueira de Goiás,SP,Loja Física,False,CLI2881
15867,2025-06-04,8:30,Pote,Limão,5,36.7,Camargo do Amparo,CE,App,True,CLI2477
15868,2025-03-03,21:00,Milkshake,Cookies,3,26.0,Caldeira,AP,Loja Física,True,CLI4692
15869,2025-05-02,12:00,Casquinha,Cookies,4,21.67,Brito Grande,TO,App,True,CLI7919
15870,2025-06-13,16:30,Picolé,Baunilha,3,20.91,Silveira,AM,App,False,CLI3418
15871,2025-05-15,8:45,Milkshake,Cookies,4,47.53,da Rosa,PR,Loja Física,True,CLI9203
15872,2025-04-09,21:00,Casquinha,Menta,4,25.44,Siqueira,CE,Loja Física,False,CLI8706
15873,2025-05-15,10:00,Casquinha,Menta,4,33.47,Azevedo,MS,App,True,CLI2377
15874,2025-06-10,15:00,Picolé,Açaí,3,45.0,Araújo,PB,App,False,CLI8696
15875,2025-07-30,19:00,Picolé,Açaí,3,14.26,Dias da Praia,AM,App,True,CLI6377
15876,2025-03-28,10:15,Pote,Menta,3,17.79,da Rocha,PA,App,False,CLI9387
15877,2025-06-20,9:30,Milkshake,Cookies,3,22.59,Pacheco,PB,Loja Física,True,CLI7389
15878,2025-03-22,9:45,Sundae,Limão,4,26.7,Cardoso,RS,App,True,CLI5586
15879,2025-06-25,9:15,Casquinha,Caramelo,4,36.96,Garcia,AL,Loja Física,True,CLI2969
15880,2025-05-12,22:00,Picolé,Baunilha,4,25.8,Cardoso,PR,Parceiro,False,CLI9909
15881,2025-04-07,21:15,Casquinha,Baunilha,5,64.5,Cassiano de Novais,AP,App,False,CLI4079
15882,2025-03-14,14:30,Casquinha,Caramelo,5,63.5,Santos,MA,App,False,CLI8042
15883,2025-06-03,20:45,Milkshake,Menta,4,41.84,Freitas Grande,RN,App,False,CLI2070
15884,2025-07-19,14:30,Milkshake,Cookies,5,66.7,Campinas,MA,Loja Física,False,CLI4100
15885,2025-08-14,18:15,Pote,Chocolate,3,19.19,Costa,SE,App,True,CLI8869
15886,2025-05-23,19:00,Milkshake,Morango,5,55.28,Sales do Oeste,MG,App,True,CLI3241
15887,2025-06-02,10:00,Picolé,Cookies,2,15.72,Santos,AL,Loja Física,False,CLI7474
15888,2025-08-16,12:15,Casquinha,Baunilha,1,13.38,Sales,BA,Parceiro,False,CLI4937
15889,2025-03-28,19:45,Picolé,Açaí,3,21.9,Costa,AP,Loja Física,False,CLI7946
15890,2025-08-15,22:45,Picolé,Chocolate,3,21.66,Correia,PA,Parceiro,True,CLI9431
15891,2025-03-19,9:15,Casquinha,Limão,3,13.07,Duarte Grande,SC,App,True,CLI7805
15892,2025-06-06,9:00,Milkshake,Chocolate,4,29.92,Aragão,SC,Loja Física,False,CLI7433
15893,2025-05-13,13:15,Sundae,Menta,4,29.76,Rezende,RR,Parceiro,False,CLI7924
15894,2025-02-21,15:45,Sundae,Limão,5,42.6,Cunha Alegre,PE,Parceiro,False,CLI3342
15895,2025-05-18,11:30,Casquinha,Baunilha,4,21.4,Sampaio do Galho,AC,Parceiro,True,CLI7798
15896,2025-08-02,10:45,Picolé,Baunilha,4,24.32,Macedo,PR,Parceiro,False,CLI2401
15897,2025-03-26,20:15,Picolé,Cookies,5,62.4,da Mata Alegre,AL,App,False,CLI4414
15898,2025-08-14,11:45,Milkshake,Morango,2,24.92,Aparecida dos Dourados,CE,App,False,CLI4284
15899,2025-06-02,13:45,Milkshake,Caramelo,6,61.62,Campinas,AL,Parceiro,True,CLI3780
15900,2025-05-15,11:45,Picolé,Menta,3,35.67,Barbosa de Câmara,AC,App,False,CLI2761
15901,2025-03-03,13:45,Picolé,Açaí,4,20.53,Moura de da Cruz,AC,Loja Física,True,CLI3516
15902,2025-04-19,22:30,Picolé,Baunilha,4,35.74,Araújo Grande,AL,Parceiro,True,CLI8272
15903,2025-04-23,14:30,Picolé,Caramelo,5,30.52,Oliveira Alegre,PI,App,True,CLI3946
15904,2025-02-20,20:45,Milkshake,Morango,2,13.9,Peixoto,SP,Parceiro,True,CLI9484
15905,2025-03-02,16:45,Sundae,Açaí,4,26.62,Cavalcanti,AP,Parceiro,True,CLI2695
15906,2025-07-17,18:00,Pote,Baunilha,1,14.75,da Luz de Moreira,CE,Parceiro,False,CLI9139
15907,2025-05-27,8:00,Pote,Cookies,3,33.07,da Rosa,TO,App,True,CLI6846
15908,2025-06-05,10:15,Sundae,Baunilha,2,15.25,Alves do Amparo,RJ,Parceiro,True,CLI2796
15909,2025-07-06,8:15,Sundae,Menta,0,0.0,Santos,AL,Parceiro,True,CLI2100
15910,2025-04-24,12:15,Sundae,Açaí,5,55.65,da Cunha,BA,Parceiro,False,CLI6692
15911,2025-04-27,21:15,Casquinha,Menta,5,72.75,Sales,MS,Loja Física,False,CLI9739
15912,2025-05-07,18:30,Pote,Caramelo,3,36.45,Nogueira de Pastor,MS,App,False,CLI3881
15913,2025-07-01,8:15,Picolé,Limão,4,47.56,da Mata,RJ,Loja Física,True,CLI7015
15914,2025-07-05,16:00,Casquinha,Chocolate,2,20.38,Nogueira da Serra,RR,Parceiro,False,CLI5051
15915,2025-05-16,12:00,Sundae,Açaí,4,44.68,Barbosa,MT,Loja Física,True,CLI1587
15916,2025-06-13,17:00,Milkshake,Menta,1,13.51,Silva do Galho,SC,Parceiro,False,CLI4984
15917,2025-06-03,10:15,Milkshake,Chocolate,3,20.01,Campinas,RN,App,True,CLI1676
15918,2025-05-24,15:30,Milkshake,Açaí,3,25.18,da Costa da Mata,PE,Parceiro,True,CLI3910
15919,2025-05-13,12:15,Pote,Baunilha,5,22.46,Alves da Praia,AM,App,True,CLI9229
15920,2025-05-06,18:15,Milkshake,Chocolate,5,46.51,da Rosa do Sul,AP,Parceiro,True,CLI4370
15921,2025-07-09,10:15,Pote,Açaí,-1,-9.92,Barbosa,AC,Parceiro,False,CLI2524
15922,2025-04-02,16:45,Milkshake,Chocolate,5,55.73,Campinas,SP,App,True,CLI6165
15923,2025-07-18,17:00,Picolé,Chocolate,1,6.81,Rios,RN,Loja Física,False,CLI8413
15924,2025-05-27,9:30,Milkshake,Limão,4,36.48,Lima Paulista,MA,Loja Física,False,CLI6832
15925,2025-03-25,9:30,Picolé,Açaí,2,16.45,Silveira Grande,PR,App,True,CLI3142
15926,2025-06-15,9:00,Milkshake,Açaí,2,29.1,Pires,PE,Loja Física,False,CLI5847
15927,2025-02-27,16:15,Pote,Cookies,1,14.44,Rios Paulista,PA,Parceiro,False,CLI6952
15928,2025-03-14,11:15,Casquinha,Chocolate,1,10.86,Viana de Goiás,AL,Loja Física,True,CLI8421
15929,2025-04-02,11:45,Sundae,Menta,5,42.6,Aparecida de Montenegro,MT,App,True,CLI4854
15930,2025-03-27,8:15,Pote,Morango,5,34.8,Barros Paulista,SC,Loja Física,True,CLI3614
15931,2025-06-21,10:30,Pote,Baunilha,4,34.31,Costela do Norte,SE,Parceiro,True,CLI5670
15932,2025-04-05,14:45,Milkshake,Menta,2,19.58,Ramos,GO,Parceiro,False,CLI7139
15933,2025-06-27,19:30,Casquinha,Chocolate,3,40.38,Guerra,MT,Parceiro,False,CLI4853
15934,2025-03-21,17:00,Sundae,Caramelo,2,15.75,Almeida,MG,App,True,CLI7162
15935,2025-04-17,11:00,Casquinha,Cookies,1,6.4,Cunha,AP,App,False,CLI5920
15936,2025-05-07,18:45,Milkshake,Caramelo,5,20.05,Gonçalves,CE,Parceiro,True,CLI3958
15937,2025-04-06,8:45,Casquinha,Cookies,2,19.32,Nogueira,AL,Parceiro,True,CLI9398
15938,2025-05-29,21:00,Casquinha,Açaí,1,12.76,Oliveira da Prata,AC,Loja Física,True,CLI4728
15939,2025-04-23,20:00,Milkshake,Morango,5,41.0,Silva,MT,Loja Física,False,CLI8452
15940,2025-02-20,19:15,Milkshake,Menta,4,17.24,Sales,BA,Parceiro,True,CLI9223
15941,2025-08-19,19:00,Milkshake,Chocolate,3,25.68,Correia,PE,Loja Física,True,CLI3495
15942,2025-05-19,22:45,Picolé,Baunilha,2,12.37,Gomes,SP,App,True,CLI6653
15943,2025-05-29,9:30,Picolé,Chocolate,1,12.72,da Cruz Alegre,MT,Loja Física,False,CLI2381
