id_transacao,data_venda,id_produto,id_cliente,id_canal,quantidade_vendida,receita_transacao,valor_transacao,valor_unitario_medio,promocao,status_promocao,hora_venda,hora,faixa_horaria,flag_outlier_valor_total,flag_registro_valido_powerbi
11857,2025-06-01,35,CLI2838,2,2,20.25,20.25,10.12,True,Com Promocao,15:15,15,Tarde,False,True
11858,2025-05-07,11,CLI4311,1,5,52.12,52.12,10.42,True,Com Promocao,10:15,10,Manha,False,True
11859,2025-03-03,21,CLI6367,2,4,16.17,16.17,4.04,True,Com Promocao,20:15,20,Noite,False,True
11860,2025-03-10,29,CLI9843,3,3,40.47,40.47,13.49,True,Com Promocao,15:00,15,Tarde,False,True
11861,2025-07-26,18,CLI4910,2,3,25.69,25.69,8.56,True,Com Promocao,12:45,12,Tarde,False,True
11862,2025-02-21,26,CLI9925,3,1,6.58,6.58,6.58,True,Com Promocao,11:15,11,Manha,False,True
11863,2025-08-09,24,CLI4606,2,4,33.4,33.4,8.35,False,Sem Promocao,13:15,13,Tarde,False,True
11864,2025-08-24,3,CLI8930,3,2,19.76,19.76,9.88,False,Sem Promocao,21:15,21,Noite,False,True
11865,2025-06-09,27,CLI1977,2,4,25.81,25.81,6.45,True,Com Promocao,21:45,21,Noite,False,True
11866,2025-07-31,34,CLI6361,1,5,27.59,27.59,5.52,True,Com Promocao,08:45,8,Manha,False,True
11867,2025-05-18,24,CLI6493,1,2,17.9,17.9,8.95,True,Com Promocao,19:30,19,Noite,False,True
11868,2025-08-17,8,CLI8380,1,2,11.97,11.97,5.98,True,Com Promocao,17:00,17,Tarde,False,True
11869,2025-06-17,25,CLI7408,1,3,17.62,17.62,5.87,True,Com Promocao,15:00,15,Tarde,False,True
11870,2025-06-26,37,CLI6489,2,5,47.31,47.31,9.46,True,Com Promocao,22:15,22,Noite,False,True
11871,2025-03-06,15,CLI4713,1,6,84.96,84.96,14.16,False,Sem Promocao,20:15,20,Noite,True,True
11872,2025-07-16,25,CLI8567,2,5,25.41,25.41,5.08,True,Com Promocao,18:00,18,Noite,False,True
11873,2025-05-20,28,CLI6486,2,2,22.76,22.76,11.38,True,Com Promocao,13:30,13,Tarde,False,True
11874,2025-07-25,18,CLI8003,3,3,13.7,13.7,4.57,True,Com Promocao,21:45,21,Noite,False,True
11875,2025-05-15,37,CLI9395,3,3,18.33,18.33,6.11,True,Com Promocao,10:00,10,Manha,False,True
11876,2025-08-13,37,CLI5795,3,1,6.42,6.42,6.42,True,Com Promocao,21:15,21,Noite,False,True
11877,2025-04-03,37,CLI1386,3,2,11.74,11.74,5.87,True,Com Promocao,19:30,19,Noite,False,True
11878,2025-03-27,12,CLI5601,1,5,56.81,56.81,11.36,True,Com Promocao,11:00,11,Manha,False,True
11879,2025-06-25,21,CLI8251,1,5,47.52,47.52,9.5,True,Com Promocao,09:15,9,Manha,False,True
11880,2025-04-06,30,CLI2502,3,4,53.63,53.63,13.41,True,Com Promocao,11:45,11,Manha,False,True
11881,2025-05-20,35,CLI3648,1,1,6.88,6.88,6.88,False,Sem Promocao,21:45,21,Noite,False,True
11882,2025-06-16,38,CLI8994,2,5,60.8,60.8,12.16,False,Sem Promocao,16:00,16,Tarde,False,True
11883,2025-06-02,15,CLI1689,1,1,9.19,9.19,9.19,True,Com Promocao,19:00,19,Noite,False,True
11884,2025-05-31,38,CLI8219,2,2,27.25,27.25,13.62,True,Com Promocao,19:30,19,Noite,False,True
11885,2025-08-04,25,CLI9086,1,3,17.05,17.05,5.68,True,Com Promocao,10:45,10,Manha,False,True
11886,2025-08-08,7,CLI4396,3,5,36.55,36.55,7.31,False,Sem Promocao,12:45,12,Tarde,False,True
11887,2025-08-12,34,CLI1174,2,1,9.02,9.02,9.02,True,Com Promocao,18:00,18,Noite,False,True
11888,2025-08-07,2,CLI5893,1,5,24.26,24.26,4.85,True,Com Promocao,10:00,10,Manha,False,True
11889,2025-05-11,7,CLI9439,1,2,21.38,21.38,10.69,True,Com Promocao,13:00,13,Tarde,False,True
11890,2025-07-27,8,CLI8321,1,1,13.66,13.66,13.66,False,Sem Promocao,13:30,13,Tarde,False,True
11891,2025-06-27,40,CLI4944,1,1,8.83,8.83,8.83,False,Sem Promocao,20:00,20,Noite,False,True
11893,2025-03-18,29,CLI7230,1,3,27.3,27.3,9.1,True,Com Promocao,17:45,17,Tarde,False,True
11894,2025-07-24,27,CLI8077,3,1,9.86,9.86,9.86,True,Com Promocao,09:00,9,Manha,False,True
11895,2025-07-24,20,CLI9734,2,4,26.21,26.21,6.55,True,Com Promocao,16:15,16,Tarde,False,True
11896,2025-06-07,30,CLI6881,2,2,10.44,10.44,5.22,False,Sem Promocao,21:00,21,Noite,False,True
11897,2025-06-30,20,CLI2277,2,1,5.87,5.87,5.87,True,Com Promocao,13:00,13,Tarde,False,True
11898,2025-06-20,15,CLI4150,2,6,75.72,75.72,12.62,False,Sem Promocao,16:30,16,Tarde,True,True
11899,2025-05-18,22,CLI7021,2,1,9.23,9.23,9.23,False,Sem Promocao,22:45,22,Noite,False,True
11900,2025-04-03,36,CLI7392,1,2,12.18,12.18,6.09,True,Com Promocao,18:00,18,Noite,False,True
11901,2025-07-24,31,CLI3149,3,3,12.2,12.2,4.07,True,Com Promocao,11:30,11,Manha,False,True
11903,2025-05-23,33,CLI3177,2,3,19.56,19.56,6.52,False,Sem Promocao,09:30,9,Manha,False,True
11904,2025-06-22,3,CLI6282,2,1,13.57,13.57,13.57,False,Sem Promocao,13:15,13,Tarde,False,True
11905,2025-06-13,12,CLI7478,3,2,29.34,29.34,14.67,False,Sem Promocao,19:00,19,Noite,False,True
11906,2025-08-14,31,CLI8032,3,5,52.6,52.6,10.52,True,Com Promocao,10:45,10,Manha,False,True
11907,2025-07-17,33,CLI1055,2,4,26.7,26.7,6.68,True,Com Promocao,10:15,10,Manha,False,True
11908,2025-03-24,14,CLI3045,2,1,10.91,10.91,10.91,True,Com Promocao,12:00,12,Tarde,False,True
11910,2025-02-22,24,CLI5245,1,4,25.5,25.5,6.38,True,Com Promocao,18:30,18,Noite,False,True
11911,2025-05-01,17,CLI7466,1,2,14.83,14.83,7.42,True,Com Promocao,21:00,21,Noite,False,True
11912,2025-05-27,34,CLI6466,3,2,22.08,22.08,11.04,True,Com Promocao,18:00,18,Noite,False,True
11913,2025-06-09,13,CLI5302,1,5,45.0,45.0,9.0,False,Sem Promocao,22:00,22,Noite,False,True
11914,2025-06-23,23,CLI6736,1,2,19.34,19.34,9.67,False,Sem Promocao,20:45,20,Noite,False,True
11915,2025-04-27,14,CLI6859,3,2,17.46,17.46,8.73,False,Sem Promocao,18:30,18,Noite,False,True
11916,2025-07-24,10,CLI2689,2,2,15.48,15.48,7.74,True,Com Promocao,09:15,9,Manha,False,True
11917,2025-06-28,38,CLI5825,3,5,55.98,55.98,11.2,True,Com Promocao,12:30,12,Tarde,False,True
11918,2025-05-10,4,CLI9986,3,1,6.12,6.12,6.12,True,Com Promocao,12:00,12,Tarde,False,True
11919,2025-03-21,32,CLI6742,1,4,38.77,38.77,9.69,True,Com Promocao,12:15,12,Tarde,False,True
11920,2025-03-28,39,CLI5208,1,5,45.45,45.45,9.09,False,Sem Promocao,13:00,13,Tarde,False,True
11921,2025-03-17,19,CLI6841,2,2,27.68,27.68,13.84,False,Sem Promocao,12:15,12,Tarde,False,True
11922,2025-06-19,1,CLI6728,2,5,32.26,32.26,6.45,True,Com Promocao,11:45,11,Manha,False,True
11923,2025-07-26,37,CLI7579,3,2,22.55,22.55,11.28,True,Com Promocao,18:30,18,Noite,False,True
11924,2025-07-27,11,CLI9947,2,5,48.95,48.95,9.79,False,Sem Promocao,10:45,10,Manha,False,True
11926,2025-03-06,13,CLI7044,3,3,39.42,39.42,13.14,False,Sem Promocao,19:30,19,Noite,False,True
11927,2025-05-02,19,CLI2067,2,5,64.6,64.6,12.92,False,Sem Promocao,15:15,15,Tarde,False,True
11928,2025-04-14,15,CLI6820,2,2,28.28,28.28,14.14,False,Sem Promocao,21:00,21,Noite,False,True
11929,2025-07-29,11,CLI7406,1,1,12.15,12.15,12.15,True,Com Promocao,13:45,13,Tarde,False,True
11930,2025-04-22,28,CLI1797,2,3,27.66,27.66,9.22,True,Com Promocao,10:15,10,Manha,False,True
11931,2025-03-27,21,CLI2382,3,3,27.09,27.09,9.03,False,Sem Promocao,22:30,22,Noite,False,True
11932,2025-04-21,7,CLI7483,1,4,37.88,37.88,9.47,False,Sem Promocao,15:15,15,Tarde,False,True
11933,2025-06-30,7,CLI3539,1,4,27.83,27.83,6.96,True,Com Promocao,15:00,15,Tarde,False,True
11934,2025-03-28,17,CLI5478,1,2,18.1,18.1,9.05,False,Sem Promocao,20:15,20,Noite,False,True
11935,2025-04-14,17,CLI8086,2,4,27.66,27.66,6.92,True,Com Promocao,20:00,20,Noite,False,True
11936,2025-06-04,39,CLI8526,1,2,16.6,16.6,8.3,True,Com Promocao,08:15,8,Manha,False,True
11937,2025-06-19,39,CLI4395,2,2,13.98,13.98,6.99,False,Sem Promocao,14:45,14,Tarde,False,True
11938,2025-07-16,26,CLI9051,3,5,24.07,24.07,4.81,True,Com Promocao,19:00,19,Noite,False,True
11939,2025-04-16,38,CLI3715,2,1,9.35,9.35,9.35,True,Com Promocao,10:45,10,Manha,False,True
11940,2025-03-02,7,CLI1905,2,3,21.69,21.69,7.23,False,Sem Promocao,15:30,15,Tarde,False,True
11941,2025-04-03,28,CLI3282,3,2,12.3,12.3,6.15,True,Com Promocao,21:45,21,Noite,False,True
11942,2025-08-03,5,CLI4287,1,1,13.61,13.61,13.61,False,Sem Promocao,14:00,14,Tarde,False,True
11943,2025-06-15,9,CLI6075,1,3,37.85,37.85,12.62,True,Com Promocao,15:45,15,Tarde,False,True
11944,2025-03-11,40,CLI3610,2,5,34.05,34.05,6.81,False,Sem Promocao,22:15,22,Noite,False,True
11945,2025-04-01,13,CLI2235,2,3,30.68,30.68,10.23,True,Com Promocao,16:00,16,Tarde,False,True
11946,2025-07-17,14,CLI4629,3,4,52.53,52.53,13.13,True,Com Promocao,22:45,22,Noite,False,True
11947,2025-02-25,15,CLI2058,3,3,29.9,29.9,9.97,True,Com Promocao,18:45,18,Noite,False,True
11948,2025-03-19,1,CLI2499,2,2,19.54,19.54,9.77,False,Sem Promocao,20:45,20,Noite,False,True
11949,2025-03-31,39,CLI1336,3,1,8.25,8.25,8.25,True,Com Promocao,10:00,10,Manha,False,True
11950,2025-06-22,12,CLI2557,2,3,24.81,24.81,8.27,False,Sem Promocao,10:45,10,Manha,False,True
11951,2025-03-09,19,CLI6743,1,2,14.42,14.42,7.21,True,Com Promocao,14:15,14,Tarde,False,True
11952,2025-06-03,5,CLI4844,3,5,62.27,62.27,12.45,True,Com Promocao,22:15,22,Noite,False,True
11953,2025-07-08,10,CLI5253,3,3,17.92,17.92,5.97,True,Com Promocao,12:00,12,Tarde,False,True
11954,2025-05-30,20,CLI8590,3,4,49.53,49.53,12.38,True,Com Promocao,10:15,10,Manha,False,True
11955,2025-07-31,39,CLI8702,3,5,57.75,57.75,11.55,False,Sem Promocao,11:45,11,Manha,False,True
11956,2025-05-05,30,CLI8256,1,2,21.58,21.58,10.79,False,Sem Promocao,18:30,18,Noite,False,True
11957,2025-07-13,22,CLI3760,2,3,43.2,43.2,14.4,False,Sem Promocao,12:15,12,Tarde,False,True
11958,2025-03-22,29,CLI4547,3,3,31.76,31.76,10.59,True,Com Promocao,22:30,22,Noite,False,True
11959,2025-06-03,18,CLI6194,2,3,20.25,20.25,6.75,False,Sem Promocao,10:30,10,Manha,False,True
11960,2025-03-04,2,CLI4820,1,3,40.05,40.05,13.35,False,Sem Promocao,20:45,20,Noite,False,True
11961,2025-08-12,29,CLI7406,3,3,44.31,44.31,14.77,False,Sem Promocao,11:00,11,Manha,False,True
11962,2025-06-05,3,CLI2544,1,5,27.5,27.5,5.5,False,Sem Promocao,16:30,16,Tarde,False,True
11963,2025-07-03,6,CLI7594,1,1,12.67,12.67,12.67,False,Sem Promocao,08:45,8,Manha,False,True
11964,2025-08-12,38,CLI5258,1,1,12.16,12.16,12.16,True,Com Promocao,20:45,20,Noite,False,True
11965,2025-03-14,4,CLI3272,2,1,8.28,8.28,8.28,True,Com Promocao,18:45,18,Noite,False,True
11966,2025-04-20,2,CLI8382,2,1,11.31,11.31,11.31,False,Sem Promocao,21:45,21,Noite,False,True
11967,2025-04-09,10,CLI7722,3,1,10.75,10.75,10.75,True,Com Promocao,22:30,22,Noite,False,True
11968,2025-05-22,27,CLI5301,2,1,6.61,6.61,6.61,False,Sem Promocao,11:00,11,Manha,False,True
11969,2025-02-28,33,CLI6658,3,4,45.82,45.82,11.46,True,Com Promocao,17:15,17,Tarde,False,True
11970,2025-04-05,29,CLI6589,3,3,28.32,28.32,9.44,False,Sem Promocao,20:45,20,Noite,False,True
11971,2025-07-31,35,CLI6798,3,1,6.67,6.67,6.67,True,Com Promocao,11:45,11,Manha,False,True
11972,2025-06-04,18,CLI4622,2,5,55.95,55.95,11.19,False,Sem Promocao,18:00,18,Noite,False,True
11973,2025-05-11,31,CLI8604,1,2,12.97,12.97,6.48,True,Com Promocao,13:15,13,Tarde,False,True
11974,2025-07-12,11,CLI6950,2,4,42.0,42.0,10.5,False,Sem Promocao,10:00,10,Manha,False,True
11975,2025-07-13,15,CLI7591,3,5,30.19,30.19,6.04,True,Com Promocao,17:45,17,Tarde,False,True
11976,2025-08-02,20,CLI6933,1,2,14.22,14.22,7.11,False,Sem Promocao,22:45,22,Noite,False,True
11977,2025-06-09,11,CLI3951,1,4,23.73,23.73,5.93,True,Com Promocao,17:15,17,Tarde,False,True
11978,2025-03-11,39,CLI9334,1,3,44.31,44.31,14.77,False,Sem Promocao,09:30,9,Manha,False,True
11979,2025-06-04,16,CLI1397,2,5,63.35,63.35,12.67,False,Sem Promocao,21:00,21,Noite,False,True
11980,2025-06-02,21,CLI8964,2,1,13.51,13.51,13.51,False,Sem Promocao,11:45,11,Manha,False,True
11981,2025-05-19,33,CLI5310,3,5,39.39,39.39,7.88,True,Com Promocao,16:00,16,Tarde,False,True
11982,2025-07-24,28,CLI5206,2,1,5.36,5.36,5.36,False,Sem Promocao,19:00,19,Noite,False,True
11983,2025-03-07,16,CLI8605,3,1,4.67,4.67,4.67,True,Com Promocao,12:45,12,Tarde,False,True
11984,2025-03-27,35,CLI4775,2,3,24.95,24.95,8.32,True,Com Promocao,16:15,16,Tarde,False,True
11985,2025-05-23,8,CLI6652,1,4,28.52,28.52,7.13,False,Sem Promocao,11:45,11,Manha,False,True
11986,2025-06-24,19,CLI9960,2,2,22.86,22.86,11.43,True,Com Promocao,20:15,20,Noite,False,True
11987,2025-04-23,4,CLI8854,1,3,15.43,15.43,5.14,True,Com Promocao,18:30,18,Noite,False,True
11988,2025-04-29,2,CLI6103,3,4,32.14,32.14,8.04,True,Com Promocao,22:00,22,Noite,False,True
11989,2025-08-18,4,CLI8577,2,3,24.92,24.92,8.31,True,Com Promocao,18:00,18,Noite,False,True
11990,2025-02-20,18,CLI2225,1,2,16.6,16.6,8.3,True,Com Promocao,08:00,8,Manha,False,True
11991,2025-07-17,6,CLI3346,2,5,33.95,33.95,6.79,False,Sem Promocao,08:30,8,Manha,False,True
11992,2025-04-12,32,CLI2418,3,3,12.35,12.35,4.12,True,Com Promocao,14:00,14,Tarde,False,True
11993,2025-05-10,16,CLI5802,3,3,28.23,28.23,9.41,False,Sem Promocao,14:30,14,Tarde,False,True
11994,2025-03-09,14,CLI5525,3,4,23.44,23.44,5.86,False,Sem Promocao,10:45,10,Manha,False,True
11995,2025-04-10,4,CLI1272,1,4,34.56,34.56,8.64,False,Sem Promocao,19:00,19,Noite,False,True
11996,2025-04-20,15,CLI4311,3,5,47.14,47.14,9.43,True,Com Promocao,19:15,19,Noite,False,True
11997,2025-08-06,25,CLI3898,2,5,36.77,36.77,7.35,True,Com Promocao,22:30,22,Noite,False,True
11998,2025-08-16,9,CLI2572,2,3,19.91,19.91,6.64,True,Com Promocao,16:00,16,Tarde,False,True
11999,2025-07-24,2,CLI8961,2,1,6.24,6.24,6.24,False,Sem Promocao,12:30,12,Tarde,False,True
12000,2025-04-19,32,CLI4703,1,1,14.41,14.41,14.41,False,Sem Promocao,12:00,12,Tarde,False,True
12001,2025-06-24,4,CLI7305,2,1,9.65,9.65,9.65,True,Com Promocao,22:00,22,Noite,False,True
12002,2025-05-23,26,CLI9063,1,2,12.86,12.86,6.43,False,Sem Promocao,08:30,8,Manha,False,True
12003,2025-06-01,11,CLI7703,2,5,27.0,27.0,5.4,False,Sem Promocao,13:00,13,Tarde,False,True
12004,2025-04-24,34,CLI6884,3,3,23.97,23.97,7.99,False,Sem Promocao,20:45,20,Noite,False,True
12005,2025-03-18,35,CLI2061,3,1,13.34,13.34,13.34,False,Sem Promocao,15:00,15,Tarde,False,True
12006,2025-06-16,17,CLI6869,2,1,4.68,4.68,4.68,True,Com Promocao,15:15,15,Tarde,False,True
12007,2025-03-24,27,CLI4578,2,2,10.36,10.36,5.18,False,Sem Promocao,22:45,22,Noite,False,True
12008,2025-04-18,27,CLI6341,1,2,14.43,14.43,7.22,True,Com Promocao,21:45,21,Noite,False,True
12009,2025-05-14,15,CLI3271,2,2,12.6,12.6,6.3,True,Com Promocao,14:30,14,Tarde,False,True
12010,2025-06-19,37,CLI8095,1,2,9.87,9.87,4.93,True,Com Promocao,12:15,12,Tarde,False,True
12011,2025-07-12,16,CLI5765,3,5,40.8,40.8,8.16,False,Sem Promocao,12:45,12,Tarde,False,True
12012,2025-07-13,12,CLI9793,3,1,10.2,10.2,10.2,False,Sem Promocao,19:15,19,Noite,False,True
12013,2025-05-19,2,CLI1329,1,2,18.75,18.75,9.38,True,Com Promocao,22:15,22,Noite,False,True
12014,2025-04-11,32,CLI9321,1,5,39.6,39.6,7.92,False,Sem Promocao,18:45,18,Noite,False,True
12015,2025-04-02,9,CLI5132,2,5,40.05,40.05,8.01,False,Sem Promocao,19:45,19,Noite,False,True
12016,2025-08-03,6,CLI7485,3,1,7.24,7.24,7.24,False,Sem Promocao,20:45,20,Noite,False,True
12017,2025-03-22,16,CLI3275,3,5,34.95,34.95,6.99,False,Sem Promocao,21:00,21,Noite,False,True
12018,2025-05-09,12,CLI8294,3,5,48.83,48.83,9.77,True,Com Promocao,17:45,17,Tarde,False,True
12019,2025-03-31,10,CLI4792,2,3,28.26,28.26,9.42,False,Sem Promocao,10:45,10,Manha,False,True
12020,2025-06-11,18,CLI6281,2,2,11.42,11.42,5.71,False,Sem Promocao,10:00,10,Manha,False,True
12021,2025-08-21,17,CLI7969,2,4,37.43,37.43,9.36,True,Com Promocao,08:15,8,Manha,False,True
12022,2025-05-23,31,CLI7280,3,5,57.2,57.2,11.44,False,Sem Promocao,11:30,11,Manha,False,True
12023,2025-07-10,22,CLI2087,1,1,5.67,5.67,5.67,True,Com Promocao,21:30,21,Noite,False,True
12024,2025-08-02,35,CLI1846,2,2,11.38,11.38,5.69,False,Sem Promocao,11:30,11,Manha,False,True
12025,2025-02-23,27,CLI6115,3,4,32.84,32.84,8.21,False,Sem Promocao,10:15,10,Manha,False,True
12026,2025-05-31,26,CLI8122,3,4,20.88,20.88,5.22,False,Sem Promocao,20:45,20,Noite,False,True
12027,2025-03-19,14,CLI3891,2,2,18.23,18.23,9.12,True,Com Promocao,09:00,9,Manha,False,True
12028,2025-06-12,30,CLI1942,2,2,21.78,21.78,10.89,False,Sem Promocao,12:00,12,Tarde,False,True
12029,2025-05-21,16,CLI8216,2,1,8.45,8.45,8.45,False,Sem Promocao,16:00,16,Tarde,False,True
12030,2025-03-24,26,CLI4619,3,1,6.07,6.07,6.07,True,Com Promocao,16:00,16,Tarde,False,True
12031,2025-07-27,39,CLI4517,3,3,28.01,28.01,9.34,True,Com Promocao,21:45,21,Noite,False,True
12032,2025-07-25,11,CLI8305,1,3,22.4,22.4,7.47,True,Com Promocao,12:15,12,Tarde,False,True
12033,2025-04-07,39,CLI6296,1,5,49.71,49.71,9.94,True,Com Promocao,10:15,10,Manha,False,True
12034,2025-06-28,29,CLI2142,2,3,18.12,18.12,6.04,False,Sem Promocao,21:15,21,Noite,False,True
12035,2025-07-10,15,CLI2138,1,2,12.52,12.52,6.26,False,Sem Promocao,10:30,10,Manha,False,True
12036,2025-03-13,6,CLI8020,3,1,13.05,13.05,13.05,False,Sem Promocao,17:30,17,Tarde,False,True
12037,2025-03-01,9,CLI2804,3,3,20.52,20.52,6.84,False,Sem Promocao,12:45,12,Tarde,False,True
12038,2025-05-06,14,CLI3199,3,4,44.87,44.87,11.22,True,Com Promocao,09:45,9,Manha,False,True
12039,2025-05-26,27,CLI3086,2,4,45.01,45.01,11.25,True,Com Promocao,16:45,16,Tarde,False,True
12040,2025-04-15,20,CLI8989,3,5,65.4,65.4,13.08,False,Sem Promocao,11:00,11,Manha,False,True
12041,2025-04-22,34,CLI7386,3,2,19.36,19.36,9.68,False,Sem Promocao,08:00,8,Manha,False,True
12042,2025-07-25,1,CLI9976,3,5,39.5,39.5,7.9,False,Sem Promocao,15:45,15,Tarde,False,True
12043,2025-05-09,34,CLI6680,1,3,30.1,30.1,10.03,True,Com Promocao,10:30,10,Manha,False,True
12044,2025-07-20,18,CLI1352,3,3,38.58,38.58,12.86,False,Sem Promocao,12:15,12,Tarde,False,True
12045,2025-04-10,28,CLI3180,1,4,40.4,40.4,10.1,True,Com Promocao,15:15,15,Tarde,False,True
12046,2025-04-12,14,CLI4431,1,4,54.2,54.2,13.55,False,Sem Promocao,10:45,10,Manha,False,True
12047,2025-05-05,11,CLI2062,2,5,37.6,37.6,7.52,False,Sem Promocao,10:00,10,Manha,False,True
12048,2025-05-21,16,CLI5111,3,4,33.36,33.36,8.34,False,Sem Promocao,20:15,20,Noite,False,True
12049,2025-03-21,7,CLI4819,2,4,28.36,28.36,7.09,False,Sem Promocao,10:15,10,Manha,False,True
12050,2025-02-23,16,CLI5123,2,1,8.89,8.89,8.89,True,Com Promocao,19:15,19,Noite,False,True
12051,2025-07-28,40,CLI4693,3,5,47.35,47.35,9.47,False,Sem Promocao,18:30,18,Noite,False,True
12052,2025-03-03,1,CLI5701,2,5,34.77,34.77,6.95,True,Com Promocao,22:30,22,Noite,False,True
12053,2025-07-14,8,CLI8132,2,2,10.0,10.0,5.0,True,Com Promocao,20:00,20,Noite,False,True
12054,2025-05-26,4,CLI4205,2,4,18.39,18.39,4.6,True,Com Promocao,16:00,16,Tarde,False,True
12055,2025-05-25,24,CLI7285,2,4,37.8,37.8,9.45,False,Sem Promocao,22:45,22,Noite,False,True
12056,2025-08-20,22,CLI6182,3,1,8.69,8.69,8.69,True,Com Promocao,11:00,11,Manha,False,True
12057,2025-02-25,9,CLI9056,2,4,27.56,27.56,6.89,False,Sem Promocao,10:15,10,Manha,False,True
12058,2025-02-25,6,CLI4014,3,2,29.02,29.02,14.51,False,Sem Promocao,09:45,9,Manha,False,True
12059,2025-06-21,38,CLI9153,2,2,16.74,16.74,8.37,False,Sem Promocao,09:30,9,Manha,False,True
12060,2025-08-12,24,CLI2690,2,5,69.9,69.9,13.98,False,Sem Promocao,11:45,11,Manha,False,True
12061,2025-03-02,39,CLI7686,1,3,28.5,28.5,9.5,False,Sem Promocao,09:30,9,Manha,False,True
12062,2025-06-28,16,CLI5997,2,3,31.95,31.95,10.65,False,Sem Promocao,11:15,11,Manha,False,True
12063,2025-04-17,25,CLI7491,1,1,5.21,5.21,5.21,False,Sem Promocao,18:00,18,Noite,False,True
12064,2025-08-20,26,CLI6602,1,4,36.04,36.04,9.01,False,Sem Promocao,14:00,14,Tarde,False,True
12066,2025-07-22,10,CLI5887,1,3,34.08,34.08,11.36,True,Com Promocao,09:00,9,Manha,False,True
12067,2025-04-01,10,CLI1747,3,3,26.46,26.46,8.82,False,Sem Promocao,17:30,17,Tarde,False,True
12068,2025-04-08,7,CLI8358,1,4,59.0,59.0,14.75,False,Sem Promocao,18:45,18,Noite,False,True
12071,2025-02-27,19,CLI7027,2,1,8.11,8.11,8.11,False,Sem Promocao,14:30,14,Tarde,False,True
12072,2025-03-12,29,CLI5765,1,2,19.0,19.0,9.5,False,Sem Promocao,20:30,20,Noite,False,True
12073,2025-05-06,31,CLI9576,2,1,6.88,6.88,6.88,False,Sem Promocao,12:15,12,Tarde,False,True
12074,2025-05-29,5,CLI9808,1,3,23.15,23.15,7.72,True,Com Promocao,19:45,19,Noite,False,True
12075,2025-06-11,2,CLI4726,1,5,48.81,48.81,9.76,True,Com Promocao,21:15,21,Noite,False,True
12076,2025-02-25,12,CLI1703,2,3,14.72,14.72,4.91,True,Com Promocao,15:30,15,Tarde,False,True
12077,2025-04-19,10,CLI7801,3,5,60.55,60.55,12.11,True,Com Promocao,09:45,9,Manha,False,True
12078,2025-02-27,27,CLI9834,1,5,69.7,69.7,13.94,False,Sem Promocao,20:15,20,Noite,False,True
12079,2025-02-22,35,CLI1332,2,1,11.82,11.82,11.82,True,Com Promocao,17:30,17,Tarde,False,True
12080,2025-05-17,39,CLI7308,1,1,6.51,6.51,6.51,False,Sem Promocao,17:45,17,Tarde,False,True
12081,2025-02-27,37,CLI6194,3,2,17.1,17.1,8.55,False,Sem Promocao,17:45,17,Tarde,False,True
12082,2025-08-03,30,CLI8493,2,2,12.08,12.08,6.04,True,Com Promocao,14:45,14,Tarde,False,True
12083,2025-07-17,36,CLI4323,1,1,6.66,6.66,6.66,False,Sem Promocao,15:00,15,Tarde,False,True
12084,2025-07-29,13,CLI5948,1,3,13.61,13.61,4.54,True,Com Promocao,10:00,10,Manha,False,True
12085,2025-06-18,39,CLI1759,2,4,47.92,47.92,11.98,False,Sem Promocao,22:15,22,Noite,False,True
12086,2025-05-17,20,CLI9718,3,2,22.75,22.75,11.38,True,Com Promocao,16:00,16,Tarde,False,True
12087,2025-09-08,6,CLI2160,3,3,19.68,19.68,6.56,False,Sem Promocao,15:45,15,Tarde,False,True
12088,2025-04-22,33,CLI6509,3,1,10.85,10.85,10.85,False,Sem Promocao,08:00,8,Manha,False,True
12089,2025-05-02,10,CLI1518,3,5,38.63,38.63,7.73,True,Com Promocao,17:15,17,Tarde,False,True
12090,2025-06-08,14,CLI4271,2,3,18.82,18.82,6.27,True,Com Promocao,19:15,19,Noite,False,True
12091,2025-06-20,3,CLI4137,3,3,31.04,31.04,10.35,True,Com Promocao,22:30,22,Noite,False,True
12092,2025-09-06,32,CLI5403,1,1,7.01,7.01,7.01,False,Sem Promocao,20:15,20,Noite,False,True
12093,2025-07-15,16,CLI7086,1,6,63.84,63.84,10.64,True,Com Promocao,09:45,9,Manha,False,True
12094,2025-03-16,12,CLI6242,2,2,18.38,18.38,9.19,False,Sem Promocao,18:45,18,Noite,False,True
12095,2025-06-10,25,CLI6519,1,2,24.4,24.4,12.2,True,Com Promocao,21:30,21,Noite,False,True
12096,2025-08-06,9,CLI2483,2,4,43.5,43.5,10.88,True,Com Promocao,08:30,8,Manha,False,True
12097,2025-05-12,5,CLI1838,2,2,28.86,28.86,14.43,False,Sem Promocao,16:45,16,Tarde,False,True
12098,2025-03-19,20,CLI9766,1,2,12.86,12.86,6.43,True,Com Promocao,12:45,12,Tarde,False,True
12099,2025-07-18,16,CLI9634,1,5,26.8,26.8,5.36,False,Sem Promocao,14:45,14,Tarde,False,True
12100,2025-05-26,13,CLI8416,2,5,58.37,58.37,11.67,True,Com Promocao,21:00,21,Noite,False,True
12101,2025-07-04,23,CLI7487,3,1,11.96,11.96,11.96,True,Com Promocao,18:00,18,Noite,False,True
12102,2025-08-30,16,CLI3219,3,3,28.41,28.41,9.47,False,Sem Promocao,10:00,10,Manha,False,True
12104,2025-05-16,24,CLI4111,2,1,12.81,12.81,12.81,True,Com Promocao,15:00,15,Tarde,False,True
