id_cliente,cliente_recorrente,quantidade_transacoes_cliente,faixa_frequencia_cliente,segmento_valor_cliente,primeira_data_compra,ultima_data_compra,dias_entre_primeira_ultima_compra,receita_total_cliente,volume_total_cliente,ticket_medio_cliente,cidade_principal,estado_principal,canal_preferencial,categoria_preferencial
CLI1714,True,10,7 a 10 compras,Alto valor,2025-02-28,2025-06-21,113,309.03000000000003,34,30.9,Campinas,DF,App,Milkshake
CLI1715,True,6,4 a 6 compras,Baixo valor,2025-04-19,2025-07-25,97,94.68,14,15.78,Novaes Verde,AM,App,Picolé
CLI1716,True,5,4 a 6 compras,Baixo valor,2025-03-02,2025-08-05,156,106.86999999999999,13,21.37,Albuquerque,CE,App,Sundae
CLI1717,True,2,2 a 3 compras,Baixo valor,2025-03-23,2025-05-11,49,26.08,4,13.04,Aparecida,CE,Parceiro,Casquinha
CLI1718,True,8,7 a 10 compras,Alto valor,2025-04-10,2025-08-17,129,233.42000000000002,27,29.18,Abreu Dos Dourados,MG,App,Milkshake
CLI1719,True,5,4 a 6 compras,Baixo valor,2025-03-12,2025-07-16,126,86.13,10,17.23,Almeida,AC,Parceiro,Casquinha
CLI1720,True,7,7 a 10 compras,Alto valor,2025-05-06,2025-08-14,100,226.53,24,32.36,Cavalcante,AL,Parceiro,Milkshake
CLI1721,True,4,4 a 6 compras,Medio valor,2025-03-25,2025-08-10,138,147.2,16,36.8,Campinas,AL,Loja Física,Milkshake
CLI1722,True,2,2 a 3 compras,Baixo valor,2025-03-09,2025-08-20,164,67.22,6,33.61,Abreu Do Amparo,CE,Loja Física,Milkshake
CLI1723,True,3,2 a 3 compras,Baixo valor,2025-04-04,2025-07-27,114,33.66,4,11.22,Araújo Do Norte,AM,App,Milkshake
CLI1724,True,11,Mais de 10 compras,Alto valor,2025-03-13,2025-07-21,130,309.49,31,28.14,Campinas,MG,Loja Física,Milkshake
CLI1725,True,5,4 a 6 compras,Baixo valor,2025-03-04,2025-08-19,168,99.62,12,19.92,Albuquerque,MT,App,Pote
CLI1726,True,2,2 a 3 compras,Baixo valor,2025-03-14,2025-04-18,35,38.32,7,19.16,Da Costa De Pires,CE,Parceiro,Milkshake
CLI1727,True,7,7 a 10 compras,Medio valor,2025-02-26,2025-07-31,155,170.06,19,24.29,Da Conceição De Correia,AP,App,Sundae
CLI1728,True,5,4 a 6 compras,Medio valor,2025-03-03,2025-08-04,154,117.2,14,23.44,Fonseca De Goiás,AL,App,Picolé
CLI1729,True,7,7 a 10 compras,Alto valor,2025-03-07,2025-08-21,167,189.93,20,27.13,Borges Da Serra,AP,Parceiro,Pote
CLI1730,True,5,4 a 6 compras,Baixo valor,2025-04-16,2025-07-26,101,96.36,11,19.27,Aragão Das Pedras,AC,Loja Física,Milkshake
CLI1731,True,3,2 a 3 compras,Baixo valor,2025-02-22,2025-06-09,107,83.92,9,27.97,Cirino Paulista,DF,Parceiro,Casquinha
CLI1732,True,8,7 a 10 compras,Alto valor,2025-03-04,2025-08-16,165,216.03,23,27.0,Brito Da Prata,SC,App,Sundae
CLI1733,True,5,4 a 6 compras,Baixo valor,2025-03-07,2025-08-02,148,81.79,12,16.36,Campos Do Amparo,CE,Loja Física,Casquinha
CLI1734,True,11,Mais de 10 compras,Alto valor,2025-02-21,2025-08-18,178,253.45,27,23.04,Pimenta,RO,App,Milkshake
CLI1735,True,2,2 a 3 compras,Baixo valor,2025-03-02,2025-07-11,131,51.65,5,25.82,Castro Do Sul,CE,App,Milkshake
CLI1736,True,3,2 a 3 compras,Baixo valor,2025-04-30,2025-06-01,32,55.29,5,18.43,Albuquerque Paulista,DF,App,Casquinha
CLI1737,True,4,4 a 6 compras,Baixo valor,2025-03-07,2025-06-30,115,100.15,13,25.04,Azevedo,AP,App,Milkshake
CLI1738,True,4,4 a 6 compras,Medio valor,2025-02-20,2025-08-04,165,148.67,16,37.17,Machado De Rocha,AM,Parceiro,Picolé
CLI1739,True,9,7 a 10 compras,Alto valor,2025-03-04,2025-08-15,164,208.63,24,23.18,Alves De Guerra,MT,Parceiro,Casquinha
CLI1740,True,4,4 a 6 compras,Medio valor,2025-03-12,2025-04-24,43,140.64,13,35.16,Correia De Monteiro,RO,Parceiro,Casquinha
CLI1741,True,4,4 a 6 compras,Medio valor,2025-02-23,2025-06-02,99,116.27000000000001,15,29.07,Araújo De Araújo,AP,App,Casquinha
CLI1742,True,8,7 a 10 compras,Alto valor,2025-04-03,2025-07-21,109,304.37,33,38.05,Farias,CE,Loja Física,Pote
CLI1743,True,7,7 a 10 compras,Alto valor,2025-02-21,2025-08-21,181,282.13,27,40.3,Da Costa,BA,Parceiro,Casquinha
CLI1744,True,6,4 a 6 compras,Medio valor,2025-03-03,2025-08-02,152,151.75,16,25.29,Cavalcante De Martins,AM,App,Milkshake
CLI1745,True,6,4 a 6 compras,Baixo valor,2025-02-23,2025-06-30,127,106.57,12,17.76,Carvalho,AM,App,Pote
CLI1746,True,5,4 a 6 compras,Alto valor,2025-03-27,2025-07-10,105,214.16,23,42.83,Campinas,MA,Loja Física,Casquinha
CLI1747,True,4,4 a 6 compras,Medio valor,2025-04-01,2025-07-15,105,126.89,13,31.72,Campinas,AP,App,Milkshake
CLI1748,True,5,4 a 6 compras,Baixo valor,2025-03-01,2025-05-13,73,101.99,14,20.4,Albuquerque Grande,MA,Parceiro,Sundae
CLI1749,True,6,4 a 6 compras,Alto valor,2025-03-15,2025-07-30,137,218.91,23,36.48,Aragão,SE,App,Picolé
CLI1750,True,2,2 a 3 compras,Baixo valor,2025-05-12,2025-06-24,43,95.53999999999999,7,47.77,Fonseca,BA,App,Picolé
CLI1751,True,5,4 a 6 compras,Alto valor,2025-03-26,2025-08-12,139,202.83,23,40.57,Cassiano,AP,Parceiro,Casquinha
CLI1752,True,7,7 a 10 compras,Alto valor,2025-03-04,2025-07-17,135,186.68,23,26.67,Aparecida,PE,Loja Física,Pote
CLI1753,True,2,2 a 3 compras,Baixo valor,2025-02-27,2025-05-26,88,41.0,5,20.5,Rezende,MT,App,Milkshake
CLI1754,True,10,7 a 10 compras,Alto valor,2025-03-12,2025-07-26,136,244.91,28,24.49,Albuquerque De Rios,AC,App,Sundae
CLI1755,True,6,4 a 6 compras,Medio valor,2025-04-09,2025-07-21,103,133.44,18,22.24,Moura,AP,App,Sundae
CLI1756,True,7,7 a 10 compras,Medio valor,2025-02-21,2025-07-27,156,124.02000000000001,14,17.72,Alves Alegre,SP,App,Sundae
CLI1757,True,2,2 a 3 compras,Baixo valor,2025-07-04,2025-08-09,36,55.14,6,27.57,Da Cunha,AM,Loja Física,Casquinha
CLI1758,True,3,2 a 3 compras,Baixo valor,2025-02-20,2025-08-13,174,63.9,8,21.3,Duarte,PI,App,Casquinha
CLI1759,True,6,4 a 6 compras,Alto valor,2025-04-15,2025-08-15,122,195.0,19,32.5,Camargo Do Sul,AC,Loja Física,Sundae
CLI1760,True,5,4 a 6 compras,Baixo valor,2025-03-03,2025-08-21,171,109.46000000000001,14,21.89,Campinas,GO,Loja Física,Casquinha
CLI1761,True,4,4 a 6 compras,Medio valor,2025-05-02,2025-08-07,97,121.93,14,30.48,Jesus,BA,Loja Física,Sundae
CLI1762,True,5,4 a 6 compras,Alto valor,2025-04-11,2025-08-12,123,183.82,18,36.76,Araújo,RS,App,Casquinha
CLI1763,True,4,4 a 6 compras,Baixo valor,2025-05-24,2025-07-30,67,90.0,11,22.5,Brito,AC,Loja Física,Milkshake
CLI1764,True,10,7 a 10 compras,Alto valor,2025-03-11,2025-08-20,162,306.49,34,30.65,Cirino Do Sul,SP,Loja Física,Milkshake
CLI1765,True,2,2 a 3 compras,Baixo valor,2025-05-16,2025-06-05,20,33.589999999999996,3,16.79,Costela Da Mata,AL,Loja Física,Casquinha
CLI1766,True,4,4 a 6 compras,Baixo valor,2025-04-04,2025-08-12,130,81.88999999999999,8,20.47,Albuquerque,GO,Loja Física,Milkshake
CLI1767,True,8,7 a 10 compras,Alto valor,2025-03-01,2025-08-21,173,199.68,16,24.96,Andrade,SC,App,Casquinha
CLI1768,True,3,2 a 3 compras,Baixo valor,2025-03-03,2025-06-20,109,49.89,7,16.63,Andrade De Goiás,AC,Loja Física,Pote
CLI1769,True,2,2 a 3 compras,Baixo valor,2025-03-13,2025-07-07,116,50.58,6,25.29,Carvalho,ES,Parceiro,Milkshake
CLI1770,True,2,2 a 3 compras,Baixo valor,2025-07-01,2025-07-26,25,76.87,6,38.44,Fernandes,AL,App,Pote
CLI1771,True,5,4 a 6 compras,Baixo valor,2025-03-18,2025-06-26,100,86.88,14,17.38,Aparecida Da Serra,AP,Loja Física,Casquinha
CLI1772,True,6,4 a 6 compras,Medio valor,2025-03-07,2025-05-23,77,170.65,21,28.44,Aparecida,AM,Parceiro,Milkshake
CLI1773,True,2,2 a 3 compras,Baixo valor,2025-03-16,2025-06-28,104,52.620000000000005,5,26.31,Campinas,AL,App,Casquinha
CLI1774,True,4,4 a 6 compras,Baixo valor,2025-04-02,2025-07-04,93,104.36,12,26.09,Camargo Grande,AM,Parceiro,Casquinha
CLI1775,True,9,7 a 10 compras,Alto valor,2025-02-25,2025-09-09,196,245.4,28,27.27,Albuquerque,AP,Loja Física,Picolé
CLI1776,True,4,4 a 6 compras,Baixo valor,2025-03-10,2025-08-08,151,75.4,8,18.85,Dias De Fogaça,BA,App,Casquinha
CLI1777,True,3,2 a 3 compras,Baixo valor,2025-05-22,2025-06-05,14,101.78,13,33.93,Campinas,CE,Parceiro,Milkshake
CLI1778,True,4,4 a 6 compras,Baixo valor,2025-03-09,2025-07-10,123,83.66,12,20.92,Aragão De Minas,GO,Parceiro,Casquinha
CLI1779,True,4,4 a 6 compras,Baixo valor,2025-05-14,2025-08-05,83,96.94999999999999,12,24.24,Araújo Dos Dourados,GO,App,Milkshake
CLI1780,True,6,4 a 6 compras,Alto valor,2025-02-22,2025-06-16,114,193.09,16,32.18,Brito,ES,App,Casquinha
CLI1781,True,2,2 a 3 compras,Baixo valor,2025-06-03,2025-06-19,16,45.449999999999996,6,22.72,Carvalho,BA,App,Milkshake
CLI1782,True,3,2 a 3 compras,Baixo valor,2025-05-27,2025-07-16,50,108.19999999999999,12,36.07,Campos,AP,App,Sundae
CLI1783,True,4,4 a 6 compras,Medio valor,2025-05-17,2025-08-05,80,119.16,11,29.79,Da Conceição De Abreu,AL,App,Sundae
CLI1784,True,3,2 a 3 compras,Baixo valor,2025-05-01,2025-06-10,40,65.77000000000001,7,21.92,Cassiano,AC,Parceiro,Milkshake
CLI1785,True,3,2 a 3 compras,Baixo valor,2025-03-06,2025-05-17,72,83.02,9,27.67,Lopes,MA,App,Milkshake
CLI1786,True,4,4 a 6 compras,Medio valor,2025-03-04,2025-06-10,98,138.26,13,34.56,Aragão,ES,Loja Física,Milkshake
CLI1787,True,4,4 a 6 compras,Medio valor,2025-06-30,2025-08-10,41,119.61,13,29.9,Lopes,PE,Loja Física,Casquinha
CLI1788,True,4,4 a 6 compras,Medio valor,2025-03-06,2025-08-15,162,123.22,11,30.8,Albuquerque De Freitas,AC,Loja Física,Milkshake
CLI1789,True,6,4 a 6 compras,Medio valor,2025-03-04,2025-07-05,123,168.89,16,28.15,Aparecida,AL,Loja Física,Picolé
CLI1790,True,5,4 a 6 compras,Alto valor,2025-03-06,2025-08-08,155,228.51,23,45.7,Barros Grande,AC,App,Milkshake
CLI1791,True,7,7 a 10 compras,Medio valor,2025-03-05,2025-08-04,152,173.71,18,24.82,Carvalho Grande,PR,App,Casquinha
CLI1792,True,5,4 a 6 compras,Baixo valor,2025-02-28,2025-05-12,73,80.88,9,16.18,Cavalcante Paulista,MG,App,Milkshake
CLI1793,True,7,7 a 10 compras,Alto valor,2025-02-28,2025-08-21,174,198.12,23,28.3,Camargo,DF,App,Casquinha
CLI1794,True,5,4 a 6 compras,Medio valor,2025-05-10,2025-07-27,78,164.2,19,32.84,Azevedo,BA,App,Casquinha
CLI1795,True,3,2 a 3 compras,Baixo valor,2025-05-17,2025-08-21,96,67.62,7,22.54,Campinas,DF,App,Pote
CLI1796,True,5,4 a 6 compras,Medio valor,2025-03-01,2025-07-23,144,122.88,15,24.58,Camargo,RR,Parceiro,Picolé
CLI1797,True,8,7 a 10 compras,Alto valor,2025-02-27,2025-07-30,153,186.27,25,23.28,Alves Do Campo,MT,Loja Física,Casquinha
CLI1798,True,3,2 a 3 compras,Baixo valor,2025-03-13,2025-05-05,53,90.96,10,30.32,Da Conceição,RR,App,Picolé
CLI1799,True,6,4 a 6 compras,Medio valor,2025-04-06,2025-08-03,119,163.49,18,27.25,Aragão,ES,App,Milkshake
CLI1800,True,4,4 a 6 compras,Medio valor,2025-02-22,2025-06-07,105,166.87,13,41.72,Cassiano Verde,AP,Loja Física,Pote
CLI1801,True,13,Mais de 10 compras,Alto valor,2025-03-18,2025-08-21,156,453.32,40,34.87,Campinas,AM,Loja Física,Milkshake
CLI1802,True,5,4 a 6 compras,Medio valor,2025-03-08,2025-08-12,157,140.3,14,28.06,Gonçalves Verde,CE,Loja Física,Sundae
CLI1803,True,6,4 a 6 compras,Baixo valor,2025-03-29,2025-07-24,117,109.55,11,18.26,Campinas,CE,App,Milkshake
CLI1804,True,4,4 a 6 compras,Baixo valor,2025-03-03,2025-07-30,149,84.06,11,21.02,Brito Dos Dourados,AP,Loja Física,Sundae
CLI1805,True,8,7 a 10 compras,Alto valor,2025-03-02,2025-08-08,159,237.27,26,29.66,Almeida Da Praia,AL,Loja Física,Sundae
CLI1806,True,10,7 a 10 compras,Alto valor,2025-02-27,2025-08-18,172,255.68,32,25.57,Aragão,BA,Parceiro,Milkshake
CLI1807,True,7,7 a 10 compras,Medio valor,2025-03-26,2025-07-06,102,157.72,20,22.53,Barbosa Do Norte,DF,Parceiro,Milkshake
CLI1808,True,7,7 a 10 compras,Alto valor,2025-03-05,2025-07-15,132,256.82,25,36.69,Abreu De Pereira,AL,Parceiro,Milkshake
CLI1809,True,7,7 a 10 compras,Medio valor,2025-03-18,2025-08-19,154,142.1,15,20.3,Abreu De Marques,DF,Loja Física,Milkshake
CLI1810,True,9,7 a 10 compras,Alto valor,2025-02-27,2025-08-19,173,329.61,36,36.62,Abreu De Cirino,DF,App,Sundae
CLI1811,True,4,4 a 6 compras,Alto valor,2025-05-16,2025-08-02,78,188.14,19,47.04,Campinas,AC,App,Milkshake
CLI1812,True,5,4 a 6 compras,Baixo valor,2025-04-22,2025-08-21,121,108.94,17,21.79,Campinas,BA,Parceiro,Pote
CLI1813,True,7,7 a 10 compras,Alto valor,2025-03-27,2025-08-02,128,264.86,26,37.84,Campinas,AP,Loja Física,Pote
CLI1814,True,5,4 a 6 compras,Alto valor,2025-03-19,2025-07-12,115,205.86,19,41.17,Casa Grande Das Flores,RN,Parceiro,Casquinha
CLI1815,True,4,4 a 6 compras,Medio valor,2025-04-08,2025-07-02,85,139.76999999999998,15,34.94,Campinas,PA,Parceiro,Pote
CLI1816,True,3,2 a 3 compras,Baixo valor,2025-03-22,2025-05-14,53,37.54,4,12.51,Costela,BA,Loja Física,Pote
CLI1817,True,4,4 a 6 compras,Medio valor,2025-03-31,2025-08-20,142,112.82,15,28.2,Carvalho Das Flores,AM,Loja Física,Milkshake
CLI1818,True,9,7 a 10 compras,Alto valor,2025-03-14,2025-08-12,151,229.94,25,25.55,Barbosa Grande,AL,App,Milkshake
CLI1819,True,5,4 a 6 compras,Medio valor,2025-03-01,2025-05-15,75,123.97,15,24.79,Campinas,AC,Parceiro,Sundae
CLI1820,True,5,4 a 6 compras,Baixo valor,2025-03-06,2025-07-23,139,110.57,14,22.11,Costa Dos Dourados,AL,Loja Física,Milkshake
CLI1821,True,3,2 a 3 compras,Baixo valor,2025-03-28,2025-07-06,100,61.55,8,20.52,Camargo,AP,App,Casquinha
CLI1822,True,7,7 a 10 compras,Medio valor,2025-02-28,2025-07-04,126,120.97,14,17.28,Macedo Alegre,SE,Parceiro,Picolé
CLI1823,True,11,Mais de 10 compras,Alto valor,2025-03-29,2025-08-15,139,547.99,51,49.82,Campinas,DF,App,Milkshake
CLI1824,True,6,4 a 6 compras,Medio valor,2025-03-14,2025-07-29,137,133.53,15,22.26,Alves,GO,Parceiro,Casquinha
CLI1825,True,3,2 a 3 compras,Baixo valor,2025-04-23,2025-08-12,111,97.9,9,32.63,Andrade,RJ,App,Casquinha
CLI1826,True,5,4 a 6 compras,Baixo valor,2025-02-25,2025-07-27,152,103.37,17,20.67,Barros,MS,App,Pote
CLI1827,True,10,7 a 10 compras,Alto valor,2025-02-23,2025-08-21,179,320.52,30,32.05,Abreu Grande,AM,App,Casquinha
CLI1828,True,5,4 a 6 compras,Medio valor,2025-05-19,2025-08-16,89,139.81,13,27.96,Da Costa,ES,Loja Física,Milkshake
CLI1829,True,4,4 a 6 compras,Medio valor,2025-04-19,2025-08-04,107,133.79,14,33.45,Montenegro Do Galho,AC,Loja Física,Picolé
CLI1830,True,9,7 a 10 compras,Alto valor,2025-03-14,2025-08-02,141,229.39999999999998,27,25.49,Borges,ES,Loja Física,Milkshake
CLI1831,True,3,2 a 3 compras,Baixo valor,2025-04-19,2025-09-12,146,74.58,8,24.86,Campinas,AP,Parceiro,Milkshake
CLI1832,True,10,7 a 10 compras,Alto valor,2025-03-01,2025-08-21,173,240.8,30,24.08,Lopes,AM,App,Casquinha
CLI1833,True,3,2 a 3 compras,Baixo valor,2025-06-11,2025-08-16,66,82.96,8,27.65,Almeida,PI,Parceiro,Casquinha
CLI1834,True,4,4 a 6 compras,Baixo valor,2025-03-21,2025-07-13,114,105.92,11,26.48,Cunha,AP,Parceiro,Casquinha
CLI1835,True,5,4 a 6 compras,Baixo valor,2025-03-07,2025-05-02,56,98.33,11,19.67,Caldeira De Pires,MA,App,Pote
CLI1836,True,2,2 a 3 compras,Baixo valor,2025-06-08,2025-07-13,35,30.71,5,15.36,Da Rosa Alegre,MG,App,Milkshake
CLI1837,True,9,7 a 10 compras,Alto valor,2025-02-22,2025-07-08,136,258.67,33,28.74,Campinas,RR,App,Casquinha
CLI1838,True,6,4 a 6 compras,Alto valor,2025-03-19,2025-08-15,149,191.88,23,31.98,Cavalcante Do Sul,AL,Parceiro,Milkshake
CLI1839,True,4,4 a 6 compras,Baixo valor,2025-03-02,2025-07-14,134,77.5,8,19.38,Da Mata De Minas,PA,Loja Física,Picolé
CLI1840,True,2,2 a 3 compras,Baixo valor,2025-04-15,2025-05-13,28,50.43,4,25.22,Fernandes,MS,App,Picolé
CLI1841,True,8,7 a 10 compras,Alto valor,2025-04-15,2025-08-13,120,230.32,26,28.79,Moreira,RN,Loja Física,Picolé
CLI1842,True,3,2 a 3 compras,Baixo valor,2025-02-20,2025-07-15,145,108.77000000000001,12,36.26,Cavalcante Alegre,AM,Parceiro,Casquinha
CLI1843,True,9,7 a 10 compras,Medio valor,2025-02-22,2025-08-06,165,175.64000000000001,25,19.52,Araújo Verde,DF,Parceiro,Sundae
CLI1844,True,7,7 a 10 compras,Alto valor,2025-02-27,2025-07-10,133,261.34000000000003,25,37.33,Albuquerque Do Norte,AM,App,Casquinha
CLI1845,True,2,2 a 3 compras,Baixo valor,2025-04-01,2025-07-10,100,44.82,5,22.41,Camargo,AL,Loja Física,Picolé
CLI1846,True,5,4 a 6 compras,Medio valor,2025-03-03,2025-08-02,152,129.94,15,25.99,Da Rocha Grande,DF,Parceiro,Milkshake
CLI1847,True,4,4 a 6 compras,Baixo valor,2025-02-26,2025-04-21,54,56.56,8,14.14,Correia De Aparecida,AP,App,Casquinha
CLI1848,True,10,7 a 10 compras,Alto valor,2025-03-01,2025-08-16,168,286.06,35,28.61,Azevedo,PE,Loja Física,Milkshake
CLI1849,True,4,4 a 6 compras,Medio valor,2025-03-29,2025-07-27,120,145.5,14,36.38,Campinas,AC,App,Picolé
CLI1850,True,6,4 a 6 compras,Medio valor,2025-03-06,2025-07-25,141,137.99,15,23.0,Camargo De Minas,BA,Loja Física,Casquinha
CLI1851,True,2,2 a 3 compras,Baixo valor,2025-05-20,2025-06-13,24,66.2,9,33.1,Alves,MA,App,Pote
CLI1852,True,2,2 a 3 compras,Baixo valor,2025-05-14,2025-05-24,10,38.65,4,19.32,Da Mata Do Sul,BA,App,Pote
CLI1853,True,5,4 a 6 compras,Alto valor,2025-02-26,2025-06-14,108,257.65999999999997,21,51.53,Caldeira Do Galho,GO,App,Milkshake
CLI1854,True,8,7 a 10 compras,Alto valor,2025-04-04,2025-08-06,124,277.19,25,34.65,Andrade Da Serra,CE,Parceiro,Milkshake
CLI1855,True,4,4 a 6 compras,Medio valor,2025-03-13,2025-04-20,38,127.08999999999999,11,31.77,Camargo Das Pedras,MS,Loja Física,Sundae
CLI1856,True,4,4 a 6 compras,Baixo valor,2025-03-18,2025-08-10,145,80.9,10,20.23,Azevedo,ES,Loja Física,Casquinha
CLI1857,True,5,4 a 6 compras,Medio valor,2025-04-09,2025-07-09,91,153.03,21,30.61,Araújo,AM,App,Pote
CLI1858,True,5,4 a 6 compras,Medio valor,2025-03-01,2025-07-12,133,145.84,18,29.17,Castro,AL,App,Milkshake
CLI1859,True,7,7 a 10 compras,Medio valor,2025-02-20,2025-08-09,170,125.22999999999999,14,17.89,Da Cunha De Goiás,RS,Parceiro,Pote
CLI1860,True,2,2 a 3 compras,Baixo valor,2025-05-23,2025-08-03,72,87.75,8,43.88,Azevedo,MT,Parceiro,Milkshake
CLI1861,True,3,2 a 3 compras,Baixo valor,2025-02-20,2025-07-30,160,104.82000000000001,12,34.94,Campinas,PA,Parceiro,Milkshake
CLI1862,True,4,4 a 6 compras,Baixo valor,2025-03-08,2025-05-17,70,70.81,7,17.7,Moura Do Norte,AP,Loja Física,Picolé
CLI1863,True,6,4 a 6 compras,Medio valor,2025-04-08,2025-07-14,97,153.85999999999999,18,25.64,Cirino,BA,App,Milkshake
CLI1864,True,7,7 a 10 compras,Alto valor,2025-03-16,2025-08-12,149,226.76,23,32.39,Araújo,PB,Parceiro,Pote
CLI1865,True,6,4 a 6 compras,Alto valor,2025-05-14,2025-07-20,67,210.48000000000002,23,35.08,Borges,SE,Loja Física,Pote
CLI1866,True,5,4 a 6 compras,Alto valor,2025-03-03,2025-07-08,127,183.47,19,36.69,Camargo,BA,App,Casquinha
CLI1867,True,8,7 a 10 compras,Alto valor,2025-02-22,2025-08-10,169,251.45,30,31.43,Campinas,AL,App,Casquinha
CLI1868,True,10,7 a 10 compras,Alto valor,2025-02-27,2025-08-10,164,307.75,28,30.78,Andrade De Correia,AM,Loja Física,Casquinha
CLI1869,True,3,2 a 3 compras,Baixo valor,2025-03-11,2025-07-12,123,69.5,8,23.17,Almeida,DF,App,Casquinha
CLI1870,True,4,4 a 6 compras,Baixo valor,2025-03-31,2025-07-07,98,96.28999999999999,10,24.07,Carvalho,ES,App,Casquinha
CLI1871,True,6,4 a 6 compras,Medio valor,2025-02-23,2025-07-31,158,152.73,21,25.46,Alves,PA,Loja Física,Sundae
CLI1872,False,1,1 compra,Baixo valor,2025-06-22,2025-06-22,0,72.9,5,72.9,Da Rocha Dos Dourados,AL,Parceiro,Picolé
CLI1873,True,4,4 a 6 compras,Medio valor,2025-02-25,2025-06-13,108,118.65,15,29.66,Cardoso,CE,App,Sundae
CLI1874,True,3,2 a 3 compras,Baixo valor,2025-04-18,2025-07-26,99,35.8,5,11.93,Aragão Do Campo,AP,App,Casquinha
CLI1875,True,4,4 a 6 compras,Baixo valor,2025-05-24,2025-08-15,83,79.75,6,19.94,Borges,GO,Loja Física,Sundae
CLI1876,True,7,7 a 10 compras,Alto valor,2025-05-03,2025-08-18,107,237.03,24,33.86,Cavalcante Do Norte,AL,Loja Física,Sundae
CLI1877,True,7,7 a 10 compras,Alto valor,2025-04-04,2025-07-28,115,338.73,30,48.39,Campinas,BA,Parceiro,Milkshake
CLI1878,True,3,2 a 3 compras,Medio valor,2025-04-26,2025-07-17,82,120.59,11,40.2,Campinas,ES,Loja Física,Casquinha
CLI1879,True,8,7 a 10 compras,Alto valor,2025-03-18,2025-07-06,110,221.55,21,27.69,Borges,AM,Loja Física,Milkshake
CLI1880,True,7,7 a 10 compras,Alto valor,2025-03-07,2025-07-22,137,194.26,21,27.75,Garcia Do Amparo,MS,Loja Física,Casquinha
CLI1881,True,7,7 a 10 compras,Alto valor,2025-03-02,2025-08-13,164,190.88,22,27.27,Cardoso,AL,App,Milkshake
CLI1882,True,9,7 a 10 compras,Alto valor,2025-03-08,2025-08-09,154,292.17,32,32.46,Campinas,PR,Parceiro,Picolé
CLI1883,True,5,4 a 6 compras,Baixo valor,2025-04-05,2025-07-30,116,109.45,13,21.89,Castro,MT,Parceiro,Sundae
CLI1884,True,5,4 a 6 compras,Baixo valor,2025-02-28,2025-06-24,116,83.08999999999999,9,16.62,Fernandes,ES,App,Pote
CLI1885,True,5,4 a 6 compras,Medio valor,2025-02-26,2025-06-09,103,172.68,15,34.54,Camargo De Siqueira,AC,Loja Física,Milkshake
CLI1886,True,8,7 a 10 compras,Alto valor,2025-03-16,2025-09-15,183,248.82,23,31.1,Almeida De Cunha,AL,App,Casquinha
CLI1887,True,6,4 a 6 compras,Alto valor,2025-03-29,2025-08-04,128,200.82999999999998,21,33.47,Abreu De Pinto,MS,App,Picolé
CLI1888,True,3,2 a 3 compras,Baixo valor,2025-03-18,2025-08-09,144,96.11,10,32.04,Almeida De Minas,SP,Loja Física,Casquinha
CLI1889,True,4,4 a 6 compras,Medio valor,2025-02-22,2025-07-11,139,135.94,16,33.98,Aragão,AL,Parceiro,Sundae
CLI1890,True,2,2 a 3 compras,Baixo valor,2025-03-01,2025-04-07,37,71.58,10,35.79,Fonseca Do Norte,ES,Parceiro,Casquinha
CLI1891,True,6,4 a 6 compras,Medio valor,2025-04-21,2025-06-21,61,139.43,18,23.24,Da Conceição De Duarte,BA,Loja Física,Pote
CLI1892,True,7,7 a 10 compras,Alto valor,2025-03-13,2025-08-18,158,265.2,24,37.89,Alves,AL,App,Picolé
CLI1893,True,5,4 a 6 compras,Medio valor,2025-03-01,2025-08-06,158,176.64999999999998,15,35.33,Dias,AM,App,Sundae
CLI1894,True,4,4 a 6 compras,Alto valor,2025-04-08,2025-07-26,109,186.43,15,46.61,Campinas,AP,Loja Física,Milkshake
CLI1895,True,8,7 a 10 compras,Alto valor,2025-03-21,2025-07-02,103,251.4,25,31.42,Campinas,AP,App,Sundae
CLI1896,True,2,2 a 3 compras,Baixo valor,2025-03-19,2025-04-03,15,75.24000000000001,7,37.62,Campinas,PA,Loja Física,Milkshake
CLI1897,True,5,4 a 6 compras,Medio valor,2025-02-27,2025-07-06,129,135.12,11,27.02,Alves Do Amparo,AM,Loja Física,Picolé
CLI1898,True,2,2 a 3 compras,Baixo valor,2025-04-22,2025-08-20,120,66.56,8,33.28,Aparecida,PB,App,Casquinha
CLI1899,True,4,4 a 6 compras,Medio valor,2025-04-01,2025-08-11,132,122.87,16,30.72,Azevedo,AP,App,Casquinha
CLI1900,True,6,4 a 6 compras,Alto valor,2025-03-14,2025-07-27,135,246.01000000000002,23,41.0,Campinas,AC,App,Milkshake
CLI1901,True,5,4 a 6 compras,Baixo valor,2025-04-14,2025-06-19,66,112.2,14,22.44,Aragão,CE,App,Casquinha
CLI1902,True,4,4 a 6 compras,Medio valor,2025-05-12,2025-07-23,72,137.01,15,34.25,Borges,AC,App,Milkshake
CLI1903,True,6,4 a 6 compras,Alto valor,2025-04-14,2025-08-10,118,178.06,19,29.68,Almeida Das Pedras,MT,App,Picolé
CLI1904,True,5,4 a 6 compras,Alto valor,2025-05-18,2025-08-16,90,179.96,16,35.99,Castro Do Galho,CE,App,Milkshake
CLI1905,True,7,7 a 10 compras,Medio valor,2025-03-02,2025-07-23,143,162.81,21,23.26,Gomes Do Oeste,MA,Parceiro,Casquinha
